,Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,Volatility,Stock Variance,Daily Variation,7-Day SMA,7-Day STD,SMA + 2STD,SMA - 2STD,High-Close,Low-Open,Cumulative Return,14-Day EMA,Close % Change,Close Change,RSI,MACD,Stochastic Oscillator,ATR,+DI,-DI,ADX
62,2013-04-03,28.3308162689209,28.398792266845703,28.104230880737305,28.157100677490234,11.895438194274902,32161284,-0.007719066733639313,11.315557336075788,5.081025310556293e-05,0.010397207878247204,11.785127094813756,0.13759954317456685,12.060326181162889,11.509928008464623,0.0085310492666816,-0.00799784185647201,1.0715722182145448,11.729250003102422,-0.007719066733639313,-0.09253597259521484,60.9675792778105,0.10526425266978023,-12.138003384248275,16.1139554977417,0.2723488206243663,0.47103046029749135,15.500406163278765
63,2013-04-04,28.209970474243164,28.67069435119629,28.18731117248535,28.632930755615234,12.096457481384277,96455386,0.016898855159965587,12.177009690116206,5.8841097219517465e-05,0.017135189104585762,11.854413168770927,0.156398255452406,12.16720967967574,11.541616657866115,0.0013386612940816216,-0.0008032373439915987,1.0896805619235954,11.77821100020667,0.016898855159965587,0.201019287109375,65.12960753829657,0.12524407674019322,-10.31149767773647,16.1572619165693,0.3520722234615866,0.3387030688821746,15.233882936140033
64,2013-04-05,28.436555862426758,28.738670349121094,28.391239166259766,28.71601104736328,12.131561279296875,101271966,0.002901989939337213,11.60356593587302,5.342965969371141e-05,0.01221776591167249,11.912759917122978,0.17440802269599925,12.261575962514977,11.563943871730979,0.0007968370666066579,-0.0015936070593861604,1.092842803951389,11.82532437075203,0.002901989939337213,0.035103797912597656,75.23784402821015,0.14227080509903978,-9.831440993711553,16.20616204398019,0.32484248526167137,0.39826720295811974,15.51350340980639
65,2013-04-08,28.3308162689209,28.542295455932617,28.308156967163086,28.413896560668945,12.19503402709961,31269173,0.005232034553627862,11.648908591936188,5.384804419971619e-05,0.008264445561576805,11.985644476754326,0.16983128062351943,12.325307038001364,11.645981915507287,0.004532128338445594,-0.0007998111153143834,1.0985605952633464,11.874618991598375,0.005232034553627862,0.06347274780273438,83.70735251295505,0.15905286782486172,-9.790042980388254,16.248149394989014,0.3244532864054031,0.39779003280054137,15.787707388126456
66,2013-04-09,28.45921516418457,28.61782455444336,28.3308162689209,28.519636154174805,12.240411758422852,29851831,0.003721000796094831,11.483093486341449,5.232596667303866e-05,0.010084898120579795,12.061820438929967,0.14130372647092418,12.344427891871815,11.779212985988119,0.003450144345235602,-0.004511680821938465,1.1026483401128797,11.923391360508305,0.003721000796094831,0.04537773132324219,84.69242562027453,0.17400851527600913,-9.760446846757189,16.282458305358887,0.3463858558068722,0.31086013656217465,15.773335075434327
67,2013-04-10,28.549848556518555,28.927492141723633,28.519636154174805,28.83685874938965,12.376567840576172,25243119,0.011123488722479369,11.770512886240097,5.497816412902549e-05,0.014285749598335635,12.131920678274971,0.1599521669017288,12.451825012078428,11.812016344471514,0.0031745664834110228,-0.0010582333662450146,1.114913636488986,11.98381489118402,0.011123488722479369,0.1361560821533203,86.30414025907632,0.1946043537040829,-8.611155538227749,16.332719802856445,0.4299798485443747,0.31029531885679934,16.233701161273594
68,2013-04-11,28.814199447631836,29.30513572692871,28.814199447631836,29.108760833740234,12.493264198303223,33753526,0.00942881412926666,11.993085141934534,5.7077020326067844e-05,0.01703799823379177,12.204104968479701,0.19445767030110872,12.593020309081918,11.815189627877484,0.006815212532466041,0.0,1.1254259499376253,12.05174146546658,0.00942881412926666,0.11669635772705078,88.47182174418373,0.21783209207804788,-7.495772963157164,16.411080837249756,0.5395610586026818,0.28304857065871847,17.38692208820395
69,2013-04-12,29.01812744140625,29.184289932250977,29.01812744140625,29.146526336669922,12.509469032287598,26116297,0.001297085671699394,11.790837135892712,5.5168190621089976e-05,0.00572616173046465,12.291823659624372,0.16881585913254188,12.629455377889455,11.954191941359289,0.0013013794793377827,0.0,1.1268857238118482,12.112771807709382,0.001297085671699394,0.016204833984375,87.75266677837554,0.2348407389045164,-7.8949831813085245,16.45699644088745,0.5386178623000807,0.33332564881866644,18.132755784691927
70,2013-04-15,28.904834747314453,29.116313934326172,28.632930755615234,28.66314125061035,12.302007675170898,38726073,-0.016584345553055102,13.552947316421859,7.28898337149629e-05,0.016723263873904298,12.321187973022461,0.14542621040185863,12.612040393826177,12.030335552218745,0.015678092875377,-0.00940686892266289,1.108197061569348,12.138003256704252,-0.016584345553055102,-0.20746135711669922,75.25553855801823,0.22894073013640615,-8.18863292000371,16.49950442995344,0.5269064930684747,0.3328996125129171,18.407234126170366
71,2013-04-16,28.889728546142578,28.91238784790039,28.640483856201172,28.655588150024414,12.298765182495117,32393778,-0.0002635742686395437,12.629723797585585,6.329758857273797e-05,0.009411787696964151,12.345074244907924,0.12072235135543263,12.586518947618789,12.103629542197059,0.008888961952889829,-0.008627450048321272,1.1079049693393364,12.159438180143034,-0.0002635742686395437,-0.00324249267578125,72.86619484072654,0.22145054459025815,-8.789756382497485,16.531642505100795,0.5259044403608744,0.33446702218075786,18.451089234804993
72,2013-04-17,28.549848556518555,28.70090675354004,28.361026763916016,28.53474235534668,12.246896743774414,29754384,-0.004217369626222989,12.32306563191245,6.0261089908103916e-05,0.011904791331946362,12.352483204432897,0.111194890995392,12.574872986423681,12.130093422442112,0.005820149899023559,-0.00661375811604531,1.103232524572903,12.171099321960552,-0.004217369626222989,-0.051868438720703125,72.08863383038259,0.20892085944002758,-8.819614568739487,16.555804456983292,0.5250184616458691,0.3339035535355416,18.49494434343962
73,2013-04-18,28.78398895263672,28.79909324645996,28.45921516418457,28.504531860351562,12.233933448791504,26744800,-0.001058496307605461,12.351292644471783,6.053747221800908e-05,0.011807886767697517,12.351557731628418,0.11230454335817662,12.57616681834477,12.126948644912066,0.01023351511818224,-0.011283140394007064,1.1020647570192124,12.179477205538014,-0.001058496307605461,-0.012963294982910156,70.85497148182017,0.1956891810537158,-9.814480767023314,16.585791451590403,0.5153179603978819,0.3618197475342865,18.50539267318611
74,2013-04-19,28.595165252685547,28.972810745239258,28.519636154174805,28.91238784790039,12.408984184265137,32475072,0.014308622505292856,12.955006734974045,6.660007916794562e-05,0.015847944471028812,12.356188637869698,0.11416073290021235,12.584510103670123,12.127867172069273,0.0021130459224463654,-0.002641324078504802,1.1178337856037877,12.210078136034964,0.014308622505292856,0.1750507354736328,70.77083164512194,0.1970565665603008,-13.069517327912074,16.604273319244385,0.564515624827284,0.341335440167862,19.006344233443343
75,2013-04-22,29.01812744140625,29.27492332458496,28.957704544067383,29.25226593017578,12.554855346679688,28468780,0.01175528635128087,13.148127868928336,6.860050256257545e-05,0.010931745377371785,12.36498737335205,0.12801879114443315,12.621024955640918,12.108949791063184,0.0007808013957802676,-0.002082246604674055,1.1309742418466966,12.256048430787594,0.01175528635128087,0.14587116241455078,71.75251771180982,0.20751866711778533,-12.94804961722944,16.62463324410575,0.5628289943283292,0.46684359800453523,18.2712556282884
76,2013-04-23,29.30513572692871,29.456193923950195,28.96525764465332,29.456193923950195,12.642377853393555,33244051,0.0069712078950405765,13.1236081891993,6.834487773953139e-05,0.01675256800963218,12.383974347795759,0.1591015700612346,12.702177487918227,12.06577120767329,0.0,-0.011597901659369353,1.1388584984105459,12.30755902046839,0.0069712078950405765,0.08752250671386719,78.77247416173975,0.22033243684093407,-12.250882361783363,16.659670421055385,0.5549174444278018,0.4656960704786535,17.983117810299724
77,2013-04-24,28.013595581054688,28.14199447631836,27.666162490844727,27.975830078125,12.007017135620117,80932016,-0.050256425265986615,22.931403233144554,0.0002086703389845526,0.016985751939513013,12.341832842145648,0.21401974849552544,12.769872339136699,11.913793345154597,0.005931562684003858,-0.012402302632116472,1.0816235413966426,12.267486769155287,-0.050256425265986615,-0.6353607177734375,47.41852889865857,0.17717675829063673,-8.747972278932586,16.5685533114842,0.5557374450892678,0.44023220223616777,17.954652561944915
78,2013-04-25,28.134441375732422,28.27794647216797,27.998489379882812,28.157100677490234,12.08481502532959,47409130,0.006479368591777668,22.820321648725255,0.00020665360323463434,0.009932917755609113,12.311268533979144,0.23540419593887313,12.78207692585689,11.840460142101398,0.004295297463484412,-0.004832226594940528,1.0886317789988953,12.243130536645195,0.006479368591777668,0.07779788970947266,48.68323849670467,0.14755232033442844,-8.704510533920374,16.54203305925642,0.5163447977881858,0.535953392197703,17.11574009450641
79,2013-04-26,28.157100677490234,28.179758071899414,27.854984283447266,27.975830078125,12.007017135620117,43960507,-0.006437656641529843,22.930804098820065,0.00020865943516605682,0.011534347664984694,12.277000018528529,0.26226439609825675,12.801528810725042,11.752471226332016,0.007242506823063682,-0.010729669844327798,1.0816235413966426,12.211648749841851,-0.006437656641529843,-0.07779788970947266,44.746286825291584,0.11645468320861596,-8.747972278932586,16.519476549965994,0.5162985273004166,0.5032284027373104,16.325317150712056
80,2013-04-29,28.0362548828125,28.202417373657227,27.960725784301758,28.172204971313477,12.091300964355469,25042533,0.007019547634800505,23.01335562410694,0.00021016449884191058,0.00862068027151646,12.256623949323382,0.27154459446003293,12.799713138243447,11.713534760403316,0.0010776190496923888,-0.0026939795927253094,1.089216049368398,12.195602378443667,0.007019547634800505,0.08428382873535156,45.922096429584876,0.09748681500963308,-8.700887167924714,16.503234386444092,0.5074921289953837,0.5336303775698636,15.279364163756096
81,2013-04-30,28.22507667541504,28.413896560668945,28.157100677490234,28.29305076599121,12.143165588378906,31967583,0.004289416347863062,22.50321369627688,0.00020095024867472356,0.009098146521684688,12.218649864196777,0.2651992147961794,12.749048293789135,11.68825143460442,0.0042815045665755445,-0.002408354765746801,1.0938881504969136,12.188610806435031,0.004289416347863062,0.0518646240234375,43.30836844931542,0.08565233768170621,-8.671913026429634,16.47719975880214,0.46196212441055284,0.5338729141780282,14.734335406938586
