,Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,Volatility,Dividend Price Ratio,Earnings Price Ratio,Book to Market Ratio,Stock Variance,Risk-Free Rate
100,2021-11-15,87.0,87.0,78.19000244140625,80.0,80.0,5691800,-0.11120988666437637,85.72135437246476,,,0.08627569398011345,0.003143207682622662,4.66
101,2021-11-16,83.33000183105469,83.44000244140625,77.5,81.93000030517578,81.93000030517578,2901700,0.024125003814697177,85.71629697417168,,,0.08627569398011345,0.003143207682622662,4.66
102,2021-11-17,81.45999908447266,82.2300033569336,79.0199966430664,79.81999969482422,79.81999969482422,1484000,-0.02575369952999096,82.66441944270784,,,0.08627569398011345,0.003143207682622662,4.66
103,2021-11-18,81.83999633789062,83.0,79.66999816894531,80.16000366210938,80.16000366210938,1762600,0.004259633783326056,82.0091396080429,,,0.08627569398011345,0.003143207682622662,4.66
104,2021-11-19,80.08999633789062,85.31999969482422,79.31999969482422,79.75,79.75,2564200,-0.005114815910408632,81.53713943006387,,,0.08627569398011345,0.003143207682622662,4.66
105,2021-11-22,81.5,81.5,72.62999725341797,77.08999633789062,77.08999633789062,2624700,-0.0333542778947884,80.90509107710314,,,0.08627569398011345,0.003143207682622662,4.66
106,2021-11-23,75.6500015258789,79.80000305175781,74.05999755859375,75.62000274658203,75.62000274658203,1848100,-0.019068538865477658,80.92162475825208,,,0.08627569398011345,0.003143207682622662,4.66
107,2021-11-24,73.8499984741211,80.11000061035156,73.5,79.79000091552734,79.79000091552734,1540900,0.0551441155446637,81.22945438755241,,,0.08627569398011345,0.003143207682622662,4.66
108,2021-11-26,78.88999938964844,81.7300033569336,77.5,81.04000091552734,81.04000091552734,828700,0.015666123394626252,81.08987294013933,,,0.08627569398011345,0.003143207682622662,4.66
109,2021-11-29,82.0,84.83000183105469,79.08999633789062,84.44000244140625,84.44000244140625,2000400,0.04195460868050738,81.26214951867496,,,0.08627569398011345,0.003143207682622662,4.66
110,2021-11-30,83.69999694824219,85.5,75.91999816894531,78.0199966430664,78.0199966430664,1759300,-0.07603038385503069,81.65234424644063,,,0.08627569398011345,0.003143207682622662,4.66
111,2021-12-01,80.66999816894531,82.13999938964844,70.36000061035156,70.55999755859375,70.55999755859375,1909200,-0.0956165009670713,83.17462953608766,,,0.08627569398011345,0.003143207682622662,4.66
112,2021-12-02,70.4219970703125,78.75,70.4000015258789,77.01000213623047,77.01000213623047,2641500,0.09141163266453578,83.96753881728146,,,0.08627569398011345,0.003143207682622662,4.66
113,2021-12-03,76.58999633789062,76.91200256347656,68.0,72.68000030517578,72.68000030517578,4256900,-0.05622648631271199,84.20585740271149,,,0.08627569398011345,0.003143207682622662,4.66
114,2021-12-06,70.2699966430664,71.62000274658203,66.33999633789062,68.75,68.75,4790400,-0.05407265119254423,84.61624500667388,,,0.08627569398011345,0.003143207682622662,4.66
115,2021-12-07,71.58000183105469,76.27999877929688,70.7300033569336,73.08999633789062,73.08999633789062,2493600,0.06312721946022726,85.07682958125494,,,0.08627569398011345,0.003143207682622662,4.66
116,2021-12-08,67.9000015258789,72.37999725341797,64.0999984741211,69.01000213623047,69.01000213623047,10235800,-0.05582151328614915,85.63942717659442,,,0.08627569398011345,0.003143207682622662,4.66
117,2021-12-09,68.5999984741211,69.58999633789062,65.69999694824219,66.9000015258789,66.9000015258789,6409900,-0.030575286843003924,85.8400525572685,,,0.08627569398011345,0.003143207682622662,4.66
118,2021-12-10,67.68000030517578,68.7300033569336,63.11000061035156,64.44000244140625,64.44000244140625,2819000,-0.03677128592472534,85.90605473659481,,,0.08627569398011345,0.003143207682622662,4.66
119,2021-12-13,64.30000305175781,67.26000213623047,62.77000045776367,63.77000045776367,63.77000045776367,3384100,-0.010397299166023388,85.94190300038753,,,0.08627569398011345,0.003143207682622662,4.66
120,2021-12-14,61.400001525878906,65.0,59.2599983215332,62.88999938964844,62.88999938964844,2450300,-0.013799608935208929,85.98271871859558,,,0.08627569398011345,0.003143207682622662,4.66
121,2021-12-15,63.2400016784668,64.94999694824219,60.18000030517578,63.86000061035156,63.86000061035156,3073300,0.015423775323851974,85.98856445145894,,,0.08627569398011345,0.003143207682622662,4.66
122,2021-12-16,64.05000305175781,67.3499984741211,58.40999984741211,59.97999954223633,59.97999954223633,2738100,-0.06075792406876823,86.5057471730189,,,0.08627569398011345,0.003143207682622662,4.66
123,2021-12-17,59.66999816894531,64.19000244140625,58.5,63.27000045776367,63.27000045776367,6960200,0.05485163288823647,86.85644919363475,,,0.08627569398011345,0.003143207682622662,4.66
124,2021-12-20,61.599998474121094,65.7699966430664,60.7599983215332,65.16000366210938,65.16000366210938,2356000,0.02987202766984942,86.91509487814102,,,0.08627569398011345,0.003143207682622662,4.66
125,2021-12-21,66.0,69.25,65.65499877929688,68.94999694824219,68.94999694824219,1826100,0.05816441180368903,87.2992888020406,,,0.08627569398011345,0.003143207682622662,4.66
126,2021-12-22,69.0,71.62999725341797,67.98999786376953,69.5,69.5,2560400,0.007976839392330515,86.88727925368228,,,0.08627569398011345,0.003143207682622662,4.66
127,2021-12-23,69.5,74.0,68.12999725341797,71.7699966430664,71.7699966430664,1384700,0.03266182220239444,86.97104559581044,,,0.08627569398011345,0.003143207682622662,4.66
128,2021-12-27,71.61000061035156,78.56999969482422,71.58999633789062,76.58999633789062,76.58999633789062,1878500,0.06715897896436474,87.4907995699134,,,0.08627569398011345,0.003143207682622662,4.66
129,2021-12-28,76.73999786376953,77.30000305175781,74.06999969482422,74.95999908447266,74.95999908447266,747000,-0.02128211687368331,87.40243187801072,,,0.08627569398011345,0.003143207682622662,4.66
130,2021-12-29,74.37999725341797,76.04000091552734,72.61000061035156,75.08000183105469,75.08000183105469,1003000,0.0016008904488753473,86.07794474587213,,,0.08627569398011345,0.003143207682622662,4.66
131,2021-12-30,75.18000030517578,78.5999984741211,75.11000061035156,77.36000061035156,77.36000061035156,1332200,0.030367590885617357,85.64498312815397,,,0.08627569398011345,0.003143207682622662,4.66
132,2021-12-31,77.75,78.16000366210938,75.51000213623047,76.23999786376953,76.23999786376953,892300,-0.014477801677164948,85.13451815665142,,,0.08627569398011345,0.003143207682622662,4.66
133,2022-01-03,76.62000274658203,76.62000274658203,69.01000213623047,69.91999816894531,69.91999816894531,2200200,-0.08289611584351297,86.25776841746163,,,0.08627569398011345,0.003143207682622662,4.66
134,2022-01-04,69.68000030517578,69.68000030517578,63.27000045776367,64.97000122070312,64.97000122070312,2283000,-0.07079515271556036,86.19237571906993,,,0.08627569398011345,0.003143207682622662,4.66
135,2022-01-05,63.25,64.93000030517578,60.31999969482422,60.79999923706055,60.79999923706055,2077100,-0.06418349861926398,86.85019005913614,,,0.08627569398011345,0.003143207682622662,4.66
136,2022-01-06,60.290000915527344,66.5999984741211,57.939998626708984,64.9000015258789,64.9000015258789,4598600,0.0674342490175428,87.21622629634449,,,0.08627569398011345,0.003143207682622662,4.66
137,2022-01-07,66.95999908447266,70.41000366210938,64.12000274658203,67.11000061035156,67.11000061035156,2539300,0.034052373382324364,87.34541502990439,,,0.08627569398011345,0.003143207682622662,4.66
138,2022-01-10,66.98999786376953,70.58000183105469,62.56999969482422,69.9000015258789,69.9000015258789,3394800,0.04157354924978196,87.54966603941885,,,0.08627569398011345,0.003143207682622662,4.66
139,2022-01-11,69.9000015258789,73.94999694824219,69.12000274658203,71.97000122070312,71.97000122070312,2435000,0.029613728893236768,87.59929471712043,,,0.08627569398011345,0.003143207682622662,4.66
140,2022-01-12,73.69999694824219,74.7490005493164,71.0199966430664,73.6500015258789,73.6500015258789,3062900,0.02334306345256132,87.49271713197987,,,0.08627569398011345,0.003143207682622662,4.66
141,2022-01-13,73.80999755859375,74.91999816894531,62.95000076293945,62.95000076293945,62.95000076293945,5430800,-0.14528174529880655,90.54635171917218,,,0.08627569398011345,0.003143207682622662,4.66
142,2022-01-14,63.30500030517578,66.36000061035156,62.33000183105469,65.0,65.0,3816400,0.03256551568252619,89.96248696724065,,,0.08627569398011345,0.003143207682622662,4.66
143,2022-01-18,63.58000183105469,65.94999694824219,61.31999969482422,61.75,61.75,2164900,-0.050000000000000044,90.33949655305959,,,0.08627569398011345,0.003143207682622662,4.66
144,2022-01-19,62.57400131225586,64.12999725341797,60.86000061035156,61.31999969482422,61.31999969482422,2764800,-0.006963567695154382,89.26688802418954,,,0.08627569398011345,0.003143207682622662,4.66
145,2022-01-20,62.529998779296875,65.17500305175781,61.4900016784668,62.0,62.0,2283100,0.01108937228571416,88.93609916020834,,,0.08627569398011345,0.003143207682622662,4.66
146,2022-01-21,61.459999084472656,63.59000015258789,59.119998931884766,59.88999938964844,59.88999938964844,3984700,-0.03403226790889613,89.07858386167038,,,0.08627569398011345,0.003143207682622662,4.66
147,2022-01-24,57.37200164794922,59.13999938964844,51.0,58.63999938964844,58.63999938964844,5049600,-0.020871598142244374,89.14840910512758,,,0.08627569398011345,0.003143207682622662,4.66
148,2022-01-25,58.790000915527344,60.400001525878906,55.63999938964844,56.75,56.75,1929700,-0.03223054927217606,88.91693055591608,,,0.08627569398011345,0.003143207682622662,4.66
149,2022-01-26,61.630001068115234,64.08000183105469,55.619998931884766,56.0,56.0,3603100,-0.013215859030836996,88.86355311004284,,,0.08627569398011345,0.003143207682622662,4.66
150,2022-01-27,58.75,61.22999954223633,57.82500076293945,58.25,58.25,2036600,0.0401785714285714,88.12084766942763,,,0.08627569398011345,0.003143207682622662,4.66
151,2022-01-28,58.2400016784668,62.900001525878906,55.54999923706055,62.81999969482422,62.81999969482422,2641800,0.07845493038324847,88.7666095642305,,,0.08627569398011345,0.003143207682622662,4.66
152,2022-01-31,63.2599983215332,65.7300033569336,62.0099983215332,65.38999938964844,65.38999938964844,1914800,0.040910533386009584,88.69701991223226,,,0.08627569398011345,0.003143207682622662,4.66
153,2022-02-01,66.62899780273438,69.94000244140625,65.16999816894531,68.55000305175781,68.55000305175781,2396300,0.04832548847843565,87.47752546833594,,,0.08627569398011345,0.003143207682622662,4.66
154,2022-02-02,69.06999969482422,69.46099853515625,65.3499984741211,65.70999908447266,65.70999908447266,1552800,-0.04142966945079274,87.74011554835471,,,0.08627569398011345,0.003143207682622662,4.66
155,2022-02-03,63.15999984741211,67.12999725341797,63.0099983215332,63.65999984741211,63.65999984741211,1417400,-0.031197675629628274,87.88710597763928,,,0.08627569398011345,0.003143207682622662,4.66
156,2022-02-04,63.599998474121094,67.11000061035156,61.290000915527344,66.4800033569336,66.4800033569336,1784900,0.04429788746906693,88.08599868357342,,,0.08627569398011345,0.003143207682622662,4.66
157,2022-02-07,66.55000305175781,71.28800201416016,66.55000305175781,68.9800033569336,68.9800033569336,3331200,0.03760529292661752,87.87234056877797,,,0.08627569398011345,0.003143207682622662,4.66
158,2022-02-08,68.55000305175781,72.5,66.88999938964844,72.13999938964844,72.13999938964844,1847200,0.04581032007730701,88.14850828562878,,,0.08627569398011345,0.003143207682622662,4.66
159,2022-02-09,73.26000213623047,75.0199966430664,71.69999694824219,74.94999694824219,74.94999694824219,2333900,0.038952004191407985,88.23342010177953,,,0.08627569398011345,0.003143207682622662,4.66
160,2022-02-10,74.83000183105469,81.11000061035156,71.62999725341797,73.19000244140625,73.19000244140625,6955000,-0.023482249212782857,87.18296492709564,,,0.08627569398011345,0.003143207682622662,4.66
161,2022-02-11,67.08999633789062,67.27999877929688,54.27399826049805,57.18000030517578,57.18000030517578,9778200,-0.21874575218176284,93.90008452022397,,,0.08627569398011345,0.003143207682622662,4.66
162,2022-02-14,57.56999969482422,57.6349983215332,52.52000045776367,54.310001373291016,54.310001373291016,4426700,-0.05019235600852179,93.86470994528686,,,0.08627569398011345,0.003143207682622662,4.66
163,2022-02-15,55.0,57.75,52.5,57.529998779296875,57.529998779296875,4272500,0.05928921606673754,93.9800035247932,,,0.08627569398011345,0.003143207682622662,4.66
164,2022-02-16,56.529998779296875,58.86000061035156,55.45000076293945,57.95000076293945,57.95000076293945,1575600,0.0073005734843456516,93.93652115175416,,,0.08627569398011345,0.003143207682622662,4.66
165,2022-02-17,57.15999984741211,57.95000076293945,52.209999084472656,52.310001373291016,52.310001373291016,2447900,-0.097325268600434,95.16908970258272,,,0.08627569398011345,0.003143207682622662,4.66
166,2022-02-18,52.2599983215332,52.433998107910156,46.709999084472656,47.0099983215332,47.0099983215332,4612700,-0.10131911513319025,94.97503202827914,,,0.08627569398011345,0.003143207682622662,4.66
167,2022-02-22,45.27000045776367,47.0,42.5,43.52000045776367,43.52000045776367,6051000,-0.07423948071427433,95.21235047072099,,,0.08627569398011345,0.003143207682622662,4.66
168,2022-02-23,43.880001068115234,44.0,38.63999938964844,38.65999984741211,38.65999984741211,5387400,-0.1116728069676427,96.77336090187345,,,0.08627569398011345,0.003143207682622662,4.66
169,2022-02-24,36.79999923706055,43.0,36.0099983215332,42.58000183105469,42.58000183105469,6938000,0.10139684426059259,97.57876716377385,,,0.08627569398011345,0.003143207682622662,4.66
170,2022-02-25,41.75,42.97999954223633,40.20000076293945,41.90999984741211,41.90999984741211,2634700,-0.01573513280485417,96.98479924413431,,,0.08627569398011345,0.003143207682622662,4.66
171,2022-02-28,41.900001525878906,44.04999923706055,41.7400016784668,42.790000915527344,42.790000915527344,2286700,0.020997400890460094,97.0501043817753,,,0.08627569398011345,0.003143207682622662,4.66
172,2022-03-01,42.810001373291016,45.08000183105469,42.0,43.279998779296875,43.279998779296875,2389700,0.011451223493470941,96.5133909458105,,,0.08627569398011345,0.003143207682622662,4.66
173,2022-03-02,43.54499816894531,44.63199996948242,41.439998626708984,43.540000915527344,43.540000915527344,2386000,0.006007443243155608,95.86936865648218,,,0.08627569398011345,0.003143207682622662,4.66
174,2022-03-03,43.34000015258789,43.650001525878906,38.119998931884766,38.77000045776367,38.77000045776367,4318500,-0.10955444091556232,97.20205538847105,,,0.08627569398011345,0.003143207682622662,4.66
175,2022-03-04,38.72999954223633,39.59000015258789,35.28099822998047,35.599998474121094,35.599998474121094,3275400,-0.0817643009082758,97.50129052541253,,,0.08627569398011345,0.003143207682622662,4.66
176,2022-03-07,35.849998474121094,36.560001373291016,31.780000686645508,32.33000183105469,32.33000183105469,5665700,-0.09185384222540016,98.03780550553198,,,0.08627569398011345,0.003143207682622662,4.66
177,2022-03-08,32.16999816894531,35.599998474121094,30.989999771118164,33.4900016784668,33.4900016784668,4393400,0.03587998087577793,97.94792732421733,,,0.08627569398011345,0.003143207682622662,4.66
178,2022-03-09,35.119998931884766,37.0,35.1150016784668,36.2400016784668,36.2400016784668,3576800,0.08211405978424247,98.87426959586234,,,0.08627569398011345,0.003143207682622662,4.66
179,2022-03-10,35.209999084472656,35.619998931884766,33.689998626708984,34.43000030517578,34.43000030517578,1763700,-0.04994484794316356,99.1383558657429,,,0.08627569398011345,0.003143207682622662,4.66
180,2022-03-11,35.15999984741211,35.41999816894531,31.079999923706055,31.079999923706055,31.079999923706055,3206800,-0.09729887748406818,100.19439065265831,,,0.08627569398011345,0.003143207682622662,4.66
181,2022-03-14,30.959999084472656,31.0,29.3700008392334,30.06999969482422,30.06999969482422,3924100,-0.032496789940834714,100.2187761182878,,,0.08627569398011345,0.003143207682622662,4.66
182,2022-03-15,29.0,30.600000381469727,28.030000686645508,30.3799991607666,30.3799991607666,5572200,0.010309260694663092,100.24770101635082,,,0.08627569398011345,0.003143207682622662,4.66
183,2022-03-16,31.34000015258789,34.47999954223633,30.440000534057617,32.4900016784668,32.4900016784668,5151600,0.06945367267900049,100.77719492957671,,,0.08627569398011345,0.003143207682622662,4.66
184,2022-03-17,32.25,37.2400016784668,31.5049991607666,36.61000061035156,36.61000061035156,4202400,0.12680820926566327,102.92698461510258,,,0.08627569398011345,0.003143207682622662,4.66
185,2022-03-18,35.560001373291016,37.63999938964844,34.2599983215332,37.58000183105469,37.58000183105469,7158700,0.026495525936398145,103.01798492671128,,,0.08627569398011345,0.003143207682622662,4.66
186,2022-03-21,38.33000183105469,39.29999923706055,36.93000030517578,38.47999954223633,38.47999954223633,4298200,0.023948846922032807,102.9691209729369,,,0.08627569398011345,0.003143207682622662,4.66
187,2022-03-22,39.130001068115234,41.38999938964844,37.56999969482422,40.84000015258789,40.84000015258789,3932700,0.06133057792168595,103.32892062332914,,,0.08627569398011345,0.003143207682622662,4.66
188,2022-03-23,40.36000061035156,43.720001220703125,39.9900016784668,41.560001373291016,41.560001373291016,2926400,0.017629804554677442,102.91516386693486,,,0.08627569398011345,0.003143207682622662,4.66
189,2022-03-24,41.599998474121094,43.099998474121094,41.310001373291016,42.52000045776367,42.52000045776367,2408200,0.02309911099015527,102.97142806021631,,,0.08627569398011345,0.003143207682622662,4.66
190,2022-03-25,42.5,42.939998626708984,38.959999084472656,39.630001068115234,39.630001068115234,2524000,-0.06796799996554925,103.22435986959249,,,0.08627569398011345,0.003143207682622662,4.66
191,2022-03-28,39.540000915527344,42.13999938964844,39.540000915527344,42.11000061035156,42.11000061035156,1989300,0.06257884116565515,103.07079433104423,,,0.08627569398011345,0.003143207682622662,4.66
192,2022-03-29,42.75,44.970001220703125,41.849998474121094,44.310001373291016,44.310001373291016,2720400,0.05224413989675036,103.43848824561157,,,0.08627569398011345,0.003143207682622662,4.66
193,2022-03-30,43.34000015258789,44.43000030517578,41.099998474121094,41.439998626708984,41.439998626708984,1693600,-0.064770992047678,103.74906985578707,,,0.08627569398011345,0.003143207682622662,4.66
194,2022-03-31,41.400001525878906,42.349998474121094,40.5,41.0,41.0,1358700,-0.0106177278303623,93.8883597226016,,,0.08627569398011345,0.003143207682622662,4.66
195,2022-04-01,41.150001525878906,42.88999938964844,40.349998474121094,41.59000015258789,41.59000015258789,1454400,0.01439024762409491,93.5524637495747,,,0.08627569398011345,0.003143207682622662,4.66
196,2022-04-04,41.61000061035156,43.75,41.349998474121094,43.63999938964844,43.63999938964844,1275200,0.049290676353435536,93.8566648550919,,,0.08627569398011345,0.003143207682622662,4.66
197,2022-04-05,43.97999954223633,44.56999969482422,41.97999954223633,42.689998626708984,42.689998626708984,1250600,-0.021769037035431205,93.89213009990075,,,0.08627569398011345,0.003143207682622662,4.66
198,2022-04-06,41.04999923706055,41.33000183105469,37.599998474121094,39.81999969482422,39.81999969482422,2596900,-0.0672288363600263,94.38612031591937,,,0.08627569398011345,0.003143207682622662,4.66
199,2022-04-07,39.79999923706055,40.93199920654297,38.099998474121094,38.970001220703125,38.970001220703125,2102200,-0.02134601910184286,94.31349693906837,,,0.08627569398011345,0.003143207682622662,4.66
200,2022-04-08,38.779998779296875,39.529998779296875,37.810001373291016,38.41999816894531,38.41999816894531,1818500,-0.014113498448278694,92.81788811898514,,,0.08627569398011345,0.003143207682622662,4.66
201,2022-04-11,38.36000061035156,39.888999938964844,37.75,38.959999084472656,38.959999084472656,1263700,0.014055204093263773,92.7496604148095,,,0.08627569398011345,0.003143207682622662,4.66
202,2022-04-12,40.119998931884766,41.7400016784668,38.13999938964844,38.25,38.25,1969300,-0.018223796230930178,92.71582712823076,,,0.08627569398011345,0.003143207682622662,4.66
203,2022-04-13,38.20000076293945,40.810001373291016,37.86000061035156,40.11000061035156,40.11000061035156,1886200,0.048627466937295694,93.10242026345257,,,0.08627569398011345,0.003143207682622662,4.66
204,2022-04-14,39.7400016784668,40.099998474121094,38.4370002746582,38.95000076293945,38.95000076293945,1994400,-0.028920464466727913,93.17893074778598,,,0.08627569398011345,0.003143207682622662,4.66
205,2022-04-18,38.95000076293945,38.9900016784668,36.93000030517578,38.310001373291016,38.310001373291016,1529900,-0.016431306215978103,93.08827139764844,,,0.08627569398011345,0.003143207682622662,4.66
206,2022-04-19,37.970001220703125,40.349998474121094,37.970001220703125,39.779998779296875,39.779998779296875,1656800,0.038371113372778654,93.31685664672153,,,0.08627569398011345,0.003143207682622662,4.66
