,Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,Volatility,Dividend Price Ratio,Earnings Price Ratio,Book to Market Ratio,Stock Variance,Risk-Free Rate
100,2012-12-13,16.280000686645508,16.393333435058594,16.016666412353516,16.31999969482422,16.31999969482422,1969200,-0.005888420462173971,49.39673757157557,,,0.03930496094246379,0.000594692394823111,4.66
101,2012-12-14,16.299999237060547,16.64666748046875,16.18666648864746,16.59666633605957,16.59666633605957,1311900,0.016952613137798833,49.23351950278197,,,0.03930496094246379,0.000594692394823111,4.66
102,2012-12-17,16.613332748413086,16.98666763305664,16.523332595825195,16.670000076293945,16.670000076293945,2031300,0.004418582548414651,47.65334813448051,,,0.03930496094246379,0.000594692394823111,4.66
103,2012-12-18,16.833332061767578,17.99333381652832,16.696666717529297,17.31999969482422,17.31999969482422,2939700,0.03899217849762482,47.01426735644053,,,0.03930496094246379,0.000594692394823111,4.66
104,2012-12-19,17.333332061767578,17.520000457763672,17.106666564941406,17.363332748413086,17.363332748413086,1447800,0.002501908449906942,46.94209495785561,,,0.03930496094246379,0.000594692394823111,4.66
105,2012-12-20,17.496667861938477,17.636667251586914,17.066667556762695,17.260000228881836,17.260000228881836,762000,-0.005951191572982628,46.337792207115854,,,0.03930496094246379,0.000594692394823111,4.66
106,2012-12-21,17.09000015258789,18.229999542236328,16.709999084472656,18.219999313354492,18.219999313354492,3732900,0.05561987669422219,46.85081909034198,,,0.03930496094246379,0.000594692394823111,4.66
107,2012-12-24,17.963333129882812,18.333332061767578,17.963333129882812,18.260000228881836,18.260000228881836,739200,0.0021954400128887386,46.44273734925138,,,0.03930496094246379,0.000594692394823111,4.66
108,2012-12-26,18.219999313354492,18.30666732788086,17.726667404174805,17.76333236694336,17.76333236694336,1350000,-0.027199773040139208,46.567660955664245,,,0.03930496094246379,0.000594692394823111,4.66
109,2012-12-27,17.713333129882812,17.850000381469727,16.906667709350586,17.623332977294922,17.623332977294922,1561500,-0.007881369709039965,46.483854959697474,,,0.03930496094246379,0.000594692394823111,4.66
110,2012-12-28,17.420000076293945,17.983333587646484,17.333332061767578,17.543333053588867,17.543333053588867,952500,-0.0045394321158842565,46.480821469736064,,,0.03930496094246379,0.000594692394823111,4.66
111,2012-12-31,17.623332977294922,17.89666748046875,17.32666778564453,17.84000015258789,17.84000015258789,1041000,0.016910532228556985,46.55806529629314,,,0.03930496094246379,0.000594692394823111,4.66
112,2013-01-02,18.17333221435547,18.633333206176758,16.829999923706055,17.07666778564453,17.07666778564453,4175700,-0.04278768836404012,46.67763696938437,,,0.03930496094246379,0.000594692394823111,4.66
113,2013-01-03,17.273332595825195,17.273332595825195,16.28333282470703,16.450000762939453,16.450000762939453,4004100,-0.036697266151179964,45.52013891308353,,,0.03930496094246379,0.000594692394823111,4.66
114,2013-01-04,16.613332748413086,16.71666717529297,16.003332138061523,16.083332061767578,16.083332061767578,3890400,-0.022289889614956815,45.617142432530805,,,0.03930496094246379,0.000594692394823111,4.66
115,2013-01-07,16.036666870117188,16.333332061767578,15.666666984558105,15.743332862854004,15.743332862854004,3567000,-0.02113984823591386,45.7172057485323,,,0.03930496094246379,0.000594692394823111,4.66
116,2013-01-08,15.866666793823242,16.28333282470703,15.666666984558105,15.876667022705078,15.876667022705078,2555400,0.00846924606197419,45.57368264665812,,,0.03930496094246379,0.000594692394823111,4.66
117,2013-01-09,16.093332290649414,16.766666412353516,16.093332290649414,16.65999984741211,16.65999984741211,2703000,0.049338618967494474,45.74761761953998,,,0.03930496094246379,0.000594692394823111,4.66
118,2013-01-10,16.726667404174805,17.22333335876465,16.44333267211914,16.866666793823242,16.866666793823242,2377500,0.01240497888979486,45.0858777263966,,,0.03930496094246379,0.000594692394823111,4.66
119,2013-01-11,16.886667251586914,17.703332901000977,16.886667251586914,17.60333251953125,17.60333251953125,3813000,0.04367583321073143,44.58501240430601,,,0.03930496094246379,0.000594692394823111,4.66
120,2013-01-14,17.510000228881836,17.833332061767578,17.333332061767578,17.450000762939453,17.450000762939453,3788400,-0.008710382333667388,44.542665123875615,,,0.03930496094246379,0.000594692394823111,4.66
121,2013-01-15,17.32666778564453,18.07666778564453,17.286666870117188,18.023332595825195,18.023332595825195,2797500,0.03285569099248353,44.70407865121723,,,0.03930496094246379,0.000594692394823111,4.66
