,Date,Adj Close,Close,High,Low,Open,Volume,Daily Return,Volatility,Daily Variation,7-Day SMA,7-Day STD,SMA + 2STD,SMA - 2STD,High-Close,Low-Open,Cumulative Return,14-Day EMA,Close % Change,Close Change,RSI,MACD,Stochastic Oscillator,ATR,+DI,-DI,ADX
0,2006-04-03,91.27306365966797,129.72999572753906,130.8699951171875,129.49000549316406,130.07000732421875,61624700,-0.0007702610092323869,7.628723715434194,0.010609591345556005,91.34643118722099,0.22310192802869716,91.79263504327838,90.90022733116359,0.00876450623091625,-0.004459151213922415,1.0144552549276782,91.2400850314201,-0.0007702610092323869,-0.0703582763671875,50.618386655684034,0.3572928715817483,-15.610317345220906,39.218512943812776,0.4231536527660851,0.45841568407654243,13.74695263225196
1,2006-04-04,91.85701751708984,130.55999755859375,130.72999572753906,129.36000061035156,129.72999572753906,54809300,0.006397877248859318,7.644844409368962,0.01056035737536587,91.38160814557757,0.28307938470497845,91.94776691498753,90.81544937616762,0.0013103998654431877,-0.002852039847165103,1.0209456151231657,91.32234269617607,0.006397877248859318,0.583953857421875,52.86006676773531,0.3767062395130978,-15.369013915773943,39.20592934744699,0.42289206251448525,0.4581322951152254,13.627417735410827
2,2006-04-05,92.17359924316406,131.00999450683594,131.27999877929688,130.3800048828125,130.61000061035156,50607200,0.003446462062795863,7.623628703395934,0.006890696671607285,91.48111179896763,0.41425294636148785,92.3096176916906,90.65260590624466,0.0020672557323266577,-0.0017609350468132075,1.0244642654538656,91.4358435691078,0.003446462062795863,0.31658172607421875,54.34734137031859,0.41287757727134533,-16.536535632419856,39.17638124738421,0.4222858537960701,0.5812496804248829,13.932681647801344
3,2006-04-06,92.07511138916016,130.8699951171875,131.2100067138672,130.19000244140625,130.85000610351562,57906200,-0.0010685039405272656,7.661481314056252,0.0077952176146939625,91.6469475882394,0.380490470611896,92.40792852946319,90.88596664701561,0.002598483613449004,-0.005043971198497654,1.0233696213492989,91.52107927844811,-0.0010685039405272656,-0.09848785400390625,52.166321791770734,0.4286552059389379,-16.58070067398816,39.1734493800572,0.37604824714503626,0.5810560963916713,14.726385328711078
4,2006-04-07,91.13936614990234,129.5399932861328,131.39999389648438,129.35000610351562,131.05999755859375,80180900,-0.010162846670940584,8.184780458295362,0.015641597979217495,91.59769875662667,0.4248101601727973,92.44731907697226,90.74807843628108,0.014191978063481965,-0.013047394223501563,1.0129692727998274,91.47018419464202,-0.010162846670940584,-0.9357452392578125,43.68618785226037,0.3614852924364129,-16.132248764682583,39.19660077776228,0.3697527954758095,0.5806952447288412,15.68025253279534
5,2006-04-10,91.28008270263672,129.74000549316406,130.0800018310547,129.25999450683594,129.74000549316406,41496500,0.0015439711584446236,7.586242461820153,0.006320389159085983,91.59166608537946,0.42964501695681356,92.45095611929308,90.73237605146583,0.0026205975296381442,-0.0036997916294478385,1.014533268141421,91.4448373290413,0.0015439711584446236,0.140716552734375,51.19606632456282,0.31596505338690406,-16.07236914725763,39.17532294137137,0.35062517462021564,0.58114237183737,16.016667981707435
6,2006-04-11,90.50615692138672,128.63999938964844,130.05999755859375,128.25,129.85000610351562,72799400,-0.008478583260832728,8.194794021895753,0.013939141112945587,91.47205679757255,0.5949971090820148,92.66205101573658,90.28206257940852,0.010935680417398662,-0.012321956321204251,1.0059314633565992,91.31967994135402,-0.008478583260832728,-0.77392578125,36.777657652906505,0.21496263792489856,-11.982195622898885,39.135643005371094,0.350738959606149,0.4490450540247406,15.616946927546147
7,2006-04-12,90.67506408691406,128.8800048828125,129.1300048828125,128.61000061035156,128.77000427246094,43033700,0.0018662505543578511,7.3210243470528376,0.004038240702086758,91.38662828717914,0.6669135698735775,92.72045542692629,90.05280114743198,0.0019414459245573358,-0.0012425538308659804,1.0078087835077345,91.23373116076203,0.0018662505543578511,0.16890716552734375,40.61080860039171,0.14685405054886758,-11.92857419661109,39.133087158203125,0.22123668720639014,0.49352984938274963,17.072169949248536
8,2006-04-13,90.5554428100586,128.7100067138672,129.25,128.30999755859375,128.58999633789062,51051800,-0.0013192301330033906,7.121086110364032,0.007310074408403002,91.20068904331752,0.6947699512541831,92.59022894582588,89.81114914080916,0.004199341329117814,-0.002177453824332756,1.0064792517922256,91.14329271400157,-0.0013192301330033906,-0.11962127685546875,38.67074435236709,0.0822766332196494,-11.966549278718066,39.10061264038086,0.23612692120565235,0.3432373420817987,17.285136572743504
9,2006-04-17,90.52024841308594,128.66000366210938,129.30999755859375,128.02000427246094,128.8300018310547,64167700,-0.0003886502664061098,7.057855908806246,0.010013143427759056,90.96449606759208,0.5805409909192013,92.12557804943049,89.80341408575367,0.005045361229884675,-0.006287336389670831,1.0060880833628845,91.06022014054616,-0.0003886502664061098,-0.03519439697265625,39.50632985532955,0.02793663489016751,-11.09463638374618,39.10670798165457,0.24375060718674038,0.223033730348536,15.782929479152095
