Price,Date,Adj Close,Close,High,Low,Open,Volume,Daily Return,Volatility
Ticker,,GTLB,GTLB,GTLB,GTLB,GTLB,GTLB,,
191,2022-07-20,57.5099983215332,57.5099983215332,60.821998596191406,56.7599983215332,57.5,2026000,0.0019163204308401127,127.36657101400787
192,2022-07-21,58.279998779296875,58.279998779296875,58.33000183105469,55.689998626708984,57.279998779296875,1183100,0.013388984180779717,127.3139689631792
193,2022-07-22,57.79999923706055,57.79999923706055,59.38999938964844,56.7400016784668,58.689998626708984,1703100,-0.008236093896536567,127.28075267203734
194,2022-07-25,55.560001373291016,55.560001373291016,58.14400100708008,54.47100067138672,57.560001373291016,974100,-0.03875428881205378,126.96989590365848
195,2022-07-26,52.310001373291016,52.310001373291016,55.5099983215332,51.380001068115234,55.5099983215332,1205100,-0.058495318928526,127.31711556968519
196,2022-07-27,54.970001220703125,54.970001220703125,55.13999938964844,52.63999938964844,54.040000915527344,1441500,0.05085069351136129,126.0909572386159
197,2022-07-28,55.5,55.5,56.400001525878906,53.040000915527344,54.81999969482422,906600,0.009641600282469298,125.24789887405186
198,2022-07-29,57.400001525878906,57.400001525878906,57.5,54.41999816894531,56.04999923706055,1023900,0.034234261727547954,122.69978114918163
199,2022-08-01,58.29999923706055,58.29999923706055,60.290000915527344,55.9900016784668,56.81999969482422,1484100,0.015679402217017024,122.56774893911194
200,2022-08-02,60.34000015258789,60.34000015258789,61.4900016784668,57.11000061035156,57.47999954223633,1673500,0.034991439832310345,122.60434973237287
201,2022-08-03,62.720001220703125,62.720001220703125,63.494998931884766,60.150001525878906,61.314998626708984,1529600,0.03944317305430367,122.5595199193432
202,2022-08-04,63.33000183105469,63.33000183105469,64.30999755859375,60.939998626708984,63.09000015258789,1327700,0.009725774848202695,121.40061397352106
203,2022-08-05,65.83000183105469,65.83000183105469,66.51499938964844,61.0099983215332,61.47999954223633,1744000,0.039475760740845134,120.87952922990723
204,2022-08-08,66.62000274658203,66.62000274658203,69.18000030517578,65.83999633789062,66.05999755859375,2248400,0.012000621199355077,120.38752363623033
205,2022-08-09,65.47000122070312,65.47000122070312,66.23999786376953,62.81999969482422,65.09500122070312,2077500,-0.017262105650962423,116.56479953858332
206,2022-08-10,68.33000183105469,68.33000183105469,69.87200164794922,67.37999725341797,68.01000213623047,1350200,0.04368413864405363,114.25222776538462
207,2022-08-11,68.63999938964844,68.63999938964844,70.95999908447266,67.20999908447266,69.9800033569336,2484500,0.0045367708222840974,106.03384249551932
208,2022-08-12,69.16000366210938,69.16000366210938,69.54000091552734,67.45999908447266,69.19999694824219,720600,0.007575819887599922,104.9482934059687
209,2022-08-15,69.94000244140625,69.94000244140625,70.44999694824219,68.18000030517578,69.04000091552734,807400,0.011278177241107024,104.95091698187665
210,2022-08-16,67.58999633789062,67.58999633789062,68.62000274658203,65.76499938964844,68.62000274658203,2660000,-0.03360031486250514,104.78335628081203
211,2022-08-17,65.12000274658203,65.12000274658203,67.16999816894531,63.744998931884766,65.62000274658203,1694100,-0.03654377459884439,104.87142784772017
212,2022-08-18,64.12999725341797,64.12999725341797,65.37000274658203,62.540000915527344,65.0,842400,-0.015202786415976055,104.65826333346241
213,2022-08-19,61.06999969482422,61.06999969482422,62.689998626708984,60.16999816894531,62.61000061035156,1008200,-0.04771554170666459,104.55045630619352
214,2022-08-22,59.310001373291016,59.310001373291016,60.16999816894531,57.529998779296875,59.5099983215332,1277500,-0.028819360247718584,104.0896476819836
215,2022-08-23,62.060001373291016,62.060001373291016,62.55500030517578,59.06999969482422,59.75,1413600,0.04636654756913239,103.7609820305849
216,2022-08-24,63.560001373291016,63.560001373291016,65.30000305175781,60.974998474121094,61.86000061035156,1099000,0.024170157376850465,103.80777617366141
217,2022-08-25,65.5,65.5,66.2300033569336,63.869998931884766,64.58000183105469,949100,0.030522318829341755,103.89573448793614
218,2022-08-26,64.43000030517578,64.43000030517578,65.80999755859375,62.599998474121094,65.08000183105469,1010600,-0.016335873203423223,103.26792111933425
219,2022-08-29,62.75,62.75,64.80000305175781,62.47999954223633,62.47999954223633,1046000,-0.02607481448422133,103.25624381894201
220,2022-08-30,62.33000183105469,62.33000183105469,63.57400131225586,60.630001068115234,63.27000045776367,1382400,-0.006693197911479043,102.68528966710757
221,2022-08-31,59.869998931884766,59.869998931884766,64.48999786376953,59.599998474121094,64.4800033569336,1387300,-0.03946739654906084,102.26868617097753
222,2022-09-01,50.529998779296875,50.529998779296875,57.814998626708984,48.0,57.72999954223633,4326200,-0.15600468213159957,105.11779403896952
223,2022-09-02,48.310001373291016,48.310001373291016,51.97999954223633,47.56999969482422,51.91999816894531,2404300,-0.04393424618318886,105.2612268649332
224,2022-09-06,47.400001525878906,47.400001525878906,49.68600082397461,46.38999938964844,48.93000030517578,3432500,-0.018836676082464754,105.29726710205753
225,2022-09-07,54.15999984741211,54.15999984741211,54.36000061035156,46.70000076293945,47.959999084472656,4362400,0.14261599375355405,106.90475970828382
226,2022-09-08,55.279998779296875,55.279998779296875,57.59000015258789,52.279998779296875,53.90999984741211,2423100,0.020679448579028703,106.9282366853908
227,2022-09-09,57.97999954223633,57.97999954223633,58.220001220703125,55.95100021362305,55.959999084472656,1651300,0.04884227247759343,107.17367106110443
228,2022-09-12,61.709999084472656,61.709999084472656,61.9900016784668,57.5099983215332,57.7599983215332,1718800,0.06433252107080745,106.89233335253763
229,2022-09-13,58.22999954223633,58.22999954223633,61.28499984741211,57.959999084472656,58.459999084472656,2578300,-0.05639279847456613,107.29023424774608
230,2022-09-14,61.209999084472656,61.209999084472656,62.119998931884766,56.71500015258789,57.900001525878906,2047700,0.05117636210996057,106.04525674474073
231,2022-09-15,60.209999084472656,60.209999084472656,61.83000183105469,58.06999969482422,59.0099983215332,3360000,-0.01633720004831163,106.09541689412862
232,2022-09-16,57.380001068115234,57.380001068115234,58.64400100708008,55.38999938964844,58.33000183105469,4208800,-0.04700212687907579,104.96679017266968
233,2022-09-19,55.290000915527344,55.290000915527344,57.0,53.68000030517578,56.11000061035156,1711000,-0.03642384304083357,104.82914290827323
234,2022-09-20,54.13999938964844,54.13999938964844,55.08000183105469,53.310001373291016,54.08000183105469,1479700,-0.020799448486823024,104.86289872350912
235,2022-09-21,55.209999084472656,55.209999084472656,57.354000091552734,53.67100143432617,54.529998779296875,2385200,0.019763570500312966,104.8554488037177
236,2022-09-22,50.83000183105469,50.83000183105469,55.599998474121094,49.95000076293945,55.5,2301800,-0.07933340565205349,105.09228737194401
237,2022-09-23,47.900001525878906,47.900001525878906,51.150001525878906,46.779998779296875,49.599998474121094,2746800,-0.057643128066654725,105.17176129604138
238,2022-09-26,47.31999969482422,47.31999969482422,48.959999084472656,47.08000183105469,47.40999984741211,1339400,-0.012108597339842042,105.0232926093852
239,2022-09-27,50.5,50.5,51.16999816894531,48.630001068115234,49.029998779296875,1882800,0.06720203562308136,104.16420372895408
240,2022-09-28,52.880001068115234,52.880001068115234,53.29999923706055,49.95000076293945,50.33000183105469,1817900,0.04712873402208384,102.68422613210615
241,2022-09-29,52.529998779296875,52.529998779296875,52.88999938964844,50.72999954223633,51.31999969482422,1334700,-0.006618802604930307,100.98731371138344
242,2022-09-30,51.220001220703125,51.220001220703125,54.79999923706055,51.16999816894531,52.29999923706055,1240500,-0.024938084695140805,98.83723965946157
243,2022-10-03,51.220001220703125,51.220001220703125,52.9900016784668,50.369998931884766,51.40999984741211,1454900,0.0,98.82907749535366
244,2022-10-04,54.459999084472656,54.459999084472656,54.638999938964844,52.619998931884766,53.61000061035156,1663000,0.06325649719937765,98.6618636295469
245,2022-10-05,54.36000061035156,54.36000061035156,54.75,51.7400016784668,52.810001373291016,791800,-0.0018361820749571711,97.57619065823586
246,2022-10-06,56.7599983215332,56.7599983215332,57.09000015258789,53.459999084472656,53.459999084472656,1586100,0.044150067774734625,93.84911268653585
247,2022-10-07,53.13999938964844,53.13999938964844,55.97999954223633,51.755001068115234,55.095001220703125,910200,-0.06377729103123386,92.84993096715853
248,2022-10-10,49.560001373291016,49.560001373291016,53.23500061035156,48.59000015258789,53.060001373291016,1130200,-0.06736917684373922,93.54512118916841
249,2022-10-11,48.470001220703125,48.470001220703125,49.959999084472656,47.34000015258789,49.470001220703125,1076500,-0.021993545649401813,93.03592478318154
250,2022-10-12,47.52000045776367,47.52000045776367,48.80500030517578,46.125,48.189998626708984,1102400,-0.019599767671012125,92.97645864322345
251,2022-10-13,47.599998474121094,47.599998474121094,49.040000915527344,41.66999816894531,45.0,2238000,0.0016834599239645698,92.79377853395462
252,2022-10-14,41.93000030517578,41.93000030517578,49.7599983215332,41.7400016784668,49.09000015258789,2754600,-0.1191176124097556,94.82817836444666
253,2022-10-17,45.02000045776367,45.02000045776367,46.209999084472656,43.45899963378906,44.0,1222500,0.0736942554280513,94.54782819374306
254,2022-10-18,48.2599983215332,48.2599983215332,48.81999969482422,46.90999984741211,47.41999816894531,1556000,0.07196796603343425,94.67497031724855
255,2022-10-19,45.47999954223633,45.47999954223633,47.630001068115234,44.540000915527344,46.83000183105469,1281900,-0.05760461823423779,94.38813851925232
256,2022-10-20,46.869998931884766,46.869998931884766,49.599998474121094,45.58000183105469,45.58000183105469,1208200,0.030562871671921954,93.85131427422996
257,2022-10-21,48.0,48.0,48.314998626708984,43.04999923706055,46.0099983215332,1779100,0.024109261657066394,92.64594349005077
258,2022-10-24,48.869998931884766,48.869998931884766,49.53499984741211,45.98500061035156,48.0,1063600,0.018124977747599358,92.62124807021954
259,2022-10-25,51.130001068115234,51.130001068115234,52.38999938964844,49.57500076293945,49.650001525878906,1493600,0.04624518489105078,88.92215531964496
260,2022-10-26,47.7400016784668,47.7400016784668,51.43000030517578,47.58000183105469,48.58000183105469,1407900,-0.0663015708748429,88.41244154525538
261,2022-10-27,49.779998779296875,49.779998779296875,51.59000015258789,48.060001373291016,48.459999084472656,1277500,0.042731399855610475,88.5057574195805
262,2022-10-28,49.04999923706055,49.04999923706055,49.90999984741211,47.36000061035156,49.29999923706055,1078900,-0.014664515069050754,76.64935244155161
263,2022-10-31,48.459999084472656,48.459999084472656,49.93000030517578,47.560001373291016,47.959999084472656,775500,-0.012028545601731722,76.6462196490396
264,2022-11-01,46.7400016784668,46.7400016784668,50.150001525878906,46.279998779296875,49.83000183105469,838300,-0.03549313740199744,76.76540080708783
265,2022-11-02,41.88999938964844,41.88999938964844,46.45000076293945,41.619998931884766,46.45000076293945,1709900,-0.10376555658218478,77.33594018536611
266,2022-11-03,41.599998474121094,41.599998474121094,44.400001525878906,41.11000061035156,41.279998779296875,1210500,-0.006922915248335104,76.85022096267924
267,2022-11-04,36.709999084472656,36.709999084472656,40.380001068115234,34.77000045776367,38.59000015258789,4287500,-0.1175480665628017,78.49553185870003
268,2022-11-07,35.939998626708984,35.939998626708984,37.09000015258789,34.34000015258789,36.91999816894531,2606700,-0.020975224106975277,77.95233385471293
269,2022-11-08,36.439998626708984,36.439998626708984,38.13999938964844,35.11000061035156,35.880001068115234,1275000,0.013912076213281388,76.92300872127201
270,2022-11-09,34.220001220703125,34.220001220703125,36.630001068115234,33.875,36.5,1541200,-0.06092199477687943,77.51342775557652
271,2022-11-10,42.9900016784668,42.9900016784668,43.16999816894531,36.709999084472656,37.93000030517578,4112700,0.25628287974629926,87.09994400398291
272,2022-11-11,45.959999084472656,45.959999084472656,47.3849983215332,42.689998626708984,43.599998474121094,1799400,0.06908577087805745,87.6957921787512
273,2022-11-14,45.2400016784668,45.2400016784668,47.20000076293945,44.59700012207031,45.32500076293945,1295800,-0.01566574021645506,86.11914563302196
274,2022-11-15,47.63999938964844,47.63999938964844,49.720001220703125,46.95000076293945,47.459999084472656,1408500,0.05305034531694064,86.426721486032
275,2022-11-16,43.790000915527344,43.790000915527344,48.2400016784668,43.58000183105469,47.40999984741211,1875800,-0.08081441065168549,87.37001896915338
276,2022-11-17,41.06999969482422,41.06999969482422,42.457000732421875,40.29999923706055,41.970001220703125,1436100,-0.06211466462286941,87.65606717846221
277,2022-11-18,40.060001373291016,40.060001373291016,42.987998962402344,39.45000076293945,42.810001373291016,1239900,-0.024592119041590532,87.55036649469028
278,2022-11-21,38.220001220703125,38.220001220703125,39.5,37.369998931884766,39.5,1567800,-0.045931105579408826,87.83367726111327
279,2022-11-22,37.84000015258789,37.84000015258789,38.04999923706055,36.63999938964844,38.0,1088500,-0.009942466142816242,87.75419540212606
280,2022-11-23,39.709999084472656,39.709999084472656,40.310001373291016,37.36000061035156,38.0,1647400,0.04941857622473811,86.94722638638432
281,2022-11-25,39.400001525878906,39.400001525878906,39.84000015258789,38.880001068115234,39.18000030517578,226400,-0.007806536533388253,86.57322623591854
282,2022-11-28,38.849998474121094,38.849998474121094,40.0,38.630001068115234,38.66999816894531,676800,-0.013959467778105417,86.10719168247155
283,2022-11-29,38.38999938964844,38.38999938964844,40.189998626708984,37.900001525878906,39.61000061035156,1061700,-0.011840388739759455,86.06735222283223
284,2022-11-30,39.54999923706055,39.54999923706055,39.73500061035156,36.20000076293945,38.09000015258789,2129300,0.03021619864169356,86.22102004859047
285,2022-12-01,42.939998626708984,42.939998626708984,43.36000061035156,39.053001403808594,39.310001373291016,2763200,0.08571427193535364,86.92582772058303
286,2022-12-02,41.27000045776367,41.27000045776367,42.77000045776367,40.189998626708984,41.2400016784668,1458900,-0.03889143508045112,87.01326545053725
287,2022-12-05,38.33000183105469,38.33000183105469,43.15999984741211,37.61000061035156,41.220001220703125,5519300,-0.07123815347949469,87.58758580250678
288,2022-12-06,41.95000076293945,41.95000076293945,44.77000045776367,40.04999923706055,43.85499954223633,11580200,0.09444296266513263,88.61952463071461
289,2022-12-07,42.779998779296875,42.779998779296875,43.849998474121094,41.0,42.709999084472656,3886400,0.01978541123390576,88.51346100773166
290,2022-12-08,47.43000030517578,47.43000030517578,48.45000076293945,41.459999084472656,43.0,4017500,0.10869569094352682,90.20251667146202
291,2022-12-09,46.369998931884766,46.369998931884766,48.70000076293945,46.029998779296875,46.5099983215332,1604700,-0.022348753246272723,90.26929230469571
292,2022-12-12,49.2400016784668,49.2400016784668,49.31999969482422,46.5,46.5,1887600,0.061893526260328846,90.78728903511694
293,2022-12-13,49.290000915527344,49.290000915527344,52.31999969482422,48.11000061035156,51.689998626708984,4020300,0.0010154190770959026,90.77805527399485
294,2022-12-14,49.70000076293945,49.70000076293945,51.4900016784668,48.33000183105469,48.68000030517578,2597700,0.008318114014945088,90.57390992554632
295,2022-12-15,48.83000183105469,48.83000183105469,50.5,47.880001068115234,48.04999923706055,1834200,-0.017505008421116797,90.12732394858384
296,2022-12-16,49.77000045776367,49.77000045776367,50.380001068115234,47.77000045776367,48.43000030517578,3018800,0.01925043193652254,89.82039078067518
297,2022-12-19,45.18000030517578,45.18000030517578,49.15999984741211,44.70000076293945,49.119998931884766,2482200,-0.09222423368235855,91.00603681511913
298,2022-12-20,46.459999084472656,46.459999084472656,46.630001068115234,43.880001068115234,44.43000030517578,1952200,0.028331092754557474,90.9535642615147
299,2022-12-21,48.130001068115234,48.130001068115234,49.04999923706055,46.0,46.459999084472656,1003600,0.035944942241738165,91.10219903001803
