Price,Date,Adj Close,Close,High,Low,Open,Volume,Daily Return,Volatility,Stock Variance,Daily Variation,7-Day SMA,7-Day STD,SMA + 2STD,SMA - 2STD,High-Close,Low-Open,Cumulative Return,14-Day EMA,Close % Change,Close Change,RSI,MACD,Stochastic Oscillator,ATR,+DI,-DI,ADX
Ticker,,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,,,,,,,,,,,,,,,,,,,,,
62,2006-04-03,1.8070000410079956,1.8070000410079956,1.8665000200271606,1.8049999475479126,1.8335000276565552,101080000,-0.010676165641971491,16.819467792883387,0.00011225972096660401,0.03354244426047428,1.800500018256051,0.027314535351788634,1.8551290889596284,1.7458709475524739,0.03245158337696538,-0.015544084907961133,0.8217372160905118,1.8124110450911404,-0.010676165641971491,-0.019500017166137695,40.941176734581454,-0.026771733089741234,0.4444447976569297,0.0442500284739903,15.397244275018585,11.232864901020431,27.003372198476416
63,2006-04-04,1.8385000228881836,1.8385000228881836,1.8550000190734863,1.8009999990463257,1.8070000410079956,74356000,0.017432197656518156,17.74099629176548,0.00012489799580334807,0.02988379568438632,1.8097857407161169,0.027652390101450288,1.8650905209190174,1.7544809605132163,0.009131154294882347,-0.003320443732985711,0.8360619016631186,1.8158895754640796,0.017432197656518156,0.03149998188018799,48.765446331464084,-0.02252965446230215,0.7244444585729438,0.046071452753884454,15.172769014671616,10.529145940765902,25.717633685060253
64,2006-04-05,1.8669999837875366,1.8669999837875366,1.8669999837875366,1.8135000467300415,1.8329999446868896,111190000,0.015501746284768192,18.53785157747797,0.00013636981790023927,0.029187091474044698,1.8247143030166626,0.02603019755363855,1.8767746981239397,1.7726539079093855,0.0,-0.010638242523340113,0.849022321141061,1.822704296573874,0.015501746284768192,0.028499960899353027,55.36723011638521,-0.01667583923273841,1.0,0.04757144621440342,14.891346523292166,11.65871117345957,24.151342720545287
65,2006-04-06,1.9255000352859497,1.9255000352859497,1.9420000314712524,1.8565000295639038,1.8600000143051147,185892000,0.03133371826802889,21.300329332021285,0.00018004128160816144,0.045967742607405805,1.844857164791652,0.040344055400047714,1.9255452755917475,1.7641690539915567,0.008870965622797072,-0.0018817122119853917,0.875625347354963,1.8364103950688175,0.03133371826802889,0.058500051498413086,72.10529243739728,-0.007232807930696916,0.9108108613158252,0.04964287791933332,21.602425677712215,11.156180628793523,23.81250080804128
66,2006-04-07,1.8545000553131104,1.8545000553131104,1.933500051498413,1.850000023841858,1.9275000095367432,114090000,-0.036873528263683175,24.269288689541167,0.0002337295132921791,0.04332037729879111,1.850357174873352,0.03832830667967281,1.9270137882326976,1.7737005615140065,0.04098573063264973,-0.04020751507726927,0.8433379513608724,1.8388223497680567,-0.036873528263683175,-0.07099997997283936,56.25001949281262,-0.005415812487549632,0.5270273143831437,0.050357162952423096,20.95424840433797,10.82144124123009,23.47365889553727
67,2006-04-10,1.8305000066757202,1.8305000066757202,1.8639999628067017,1.8109999895095825,1.8574999570846558,94950000,-0.012941519504747645,24.76076500056071,0.00024329185849721936,0.028532960711505233,1.8499286004475184,0.03856425923454956,1.9270571189166175,1.7728000819784193,0.018034970069964143,-0.025033630497658204,0.8324238768142418,1.837712704022412,-0.012941519504747645,-0.024000048637390137,54.89361961161089,-0.005845055692766721,0.397297365217834,0.05032144274030413,20.64953605475558,10.664078079218497,22.86318400059034
68,2006-04-11,1.8029999732971191,1.8029999732971191,1.837499976158142,1.7760000228881836,1.8305000066757202,132112000,-0.015023235879983665,25.347150876521006,0.0002549516101417143,0.03359735211454355,1.846571445465088,0.04182845635846144,1.9302283581820108,1.762914532748165,0.01884731097252312,-0.029773277022004125,0.819918176560731,1.8330843399257062,-0.015023235879983665,-0.027500033378601074,50.39893903711848,-0.008308481884403474,0.24864858595276865,0.05203572341373989,20.094339505936112,9.292451456247896,22.869081745891624
69,2006-04-12,1.80649995803833,1.80649995803833,1.8220000267028809,1.7955000400543213,1.7955000400543213,57116000,0.0019412006617007815,24.308879840527336,0.00023449271392904635,0.014759112256972066,1.84650000504085,0.041907658201767055,1.930315321444384,1.762684688637316,0.008632730893217824,0.0,0.8215098022676112,1.829539755674056,0.0019412006617007815,0.0034999847412109375,53.09489944934163,-0.009864632033715681,0.26756741605252427,0.05085715225764683,18.756030154768563,11.378977488073614,22.83621595602109
70,2006-04-13,1.8309999704360962,1.8309999704360962,1.8359999656677246,1.7745000123977661,1.7975000143051147,74304000,0.01356214390636934,24.820996689131302,0.0002444769351753443,0.034214160100428936,1.845428568976266,0.04224083022258394,1.9299102294214339,1.760946908531098,0.002781638493372328,-0.012795550333411303,0.8326512364264576,1.8297344509756615,0.01356214390636934,0.024500012397766113,57.6158959219048,-0.009017003588668748,0.3999998711251356,0.052357145718165805,19.485980766976848,9.065430514810249,23.177226634939817
