Price,Date,Adj Close,Close,High,Low,Open,Volume,Daily Return,Volatility,Stock Variance,Daily Variation,7-Day SMA,7-Day STD,SMA + 2STD,SMA - 2STD,High-Close,Low-Open,Cumulative Return,14-Day EMA,Close % Change,Close Change,RSI,MACD,Stochastic Oscillator,ATR,+DI,-DI,ADX
Ticker,,CRM,CRM,CRM,CRM,CRM,CRM,,,,,,,,,,,,,,,,,,,,,
62,2006-04-03,9.224051475524902,9.265000343322754,9.467499732971191,9.085000038146973,9.145000457763672,2427600,0.020093549611879924,32.2978553087599,0.0004139489910895197,0.04182609903529252,9.2336517061506,0.16275160993018545,9.55915492601097,8.908148486290228,0.022143179826363497,-0.006561007830870222,0.9241896694409528,9.281302490936582,0.020093549611879924,0.18169307708740234,31.67114810326015,-0.021699927372132777,0.2736033346433352,0.27665730885096956,16.282324873823185,13.310774225536107,15.821924448772728
63,2006-04-04,8.935334205627441,8.975000381469727,9.260000228881836,8.760000228881836,9.225000381469727,7547200,-0.031300483379081645,30.432141985760534,0.0003675060578736068,0.054200539764133866,9.172850336347308,0.18522100701822108,9.54329235038375,8.802408322310866,0.030894291124864238,-0.05040651852133656,0.8952620860534973,9.235173386228697,-0.031300483379081645,-0.28871726989746094,30.283506999907658,-0.04697719510744669,0.16658813764808006,0.28826447895595003,16.24925345703244,12.268161023313215,16.396028175152615
64,2006-04-05,9.256406784057617,9.297499656677246,9.352499961853027,9.03499984741211,9.0625,5259600,0.03593291208156102,31.78724002295064,0.00040096374137963287,0.03503449538658405,9.133738109043666,0.11137093547177036,9.356479979987206,8.910996238100125,0.006068999191810345,-0.0030344995959051724,0.9274314598816126,9.23800450593922,0.03593291208156102,0.3210725784301758,40.31003640273587,-0.04063334226054316,0.471645285631183,0.30306203024727957,16.16525177785441,15.761080786253407,16.288663408552882
65,2006-04-06,9.010002136230469,9.050000190734863,9.265000343322754,8.947500228881836,9.262499809265137,6906400,-0.02661990268745895,32.617930118794796,0.0004221941925534051,0.03427801576020843,9.108848708016533,0.11750595957606817,9.343860627168668,8.873836788864397,0.023211892795164137,-0.03400805256354354,0.9027433246702761,9.207604189978053,-0.02661990268745895,-0.24640464782714844,34.964288755273884,-0.05485624037227943,0.24450063376202819,0.31109775815691265,15.68583232491714,15.889510119545887,16.178010779888478
66,2006-04-07,8.58687973022461,8.625,9.042499542236328,8.59000015258789,9.024999618530273,7028000,-0.04696141017596711,36.13790322923958,0.0005182333530975732,0.05013843864539989,9.0313355582101,0.22833242841330145,9.488000415036703,8.574670701383498,0.046260339045235126,-0.048199388845317506,0.860349225116819,9.124840928677594,-0.04696141017596711,-0.4231224060058594,31.04067054084409,-0.09912774859849627,-0.002616706133184904,0.3319905826023647,14.94307741030978,11.449857025402885,16.6108672245496
67,2006-04-10,8.664037704467773,8.702500343322754,8.787500381469727,8.595000267028809,8.600000381469727,4025600,0.008985565964267472,36.15765905346508,0.0005188001223121528,0.022383733244442018,8.959867204938616,0.2563474129794014,9.47256203089742,8.447172378979813,0.00988372492751521,-0.0005814086301311834,0.8680799498314126,9.063400498782952,0.008985565964267472,0.07715797424316406,36.48777818191742,-0.1265286901626208,0.06625282475268479,0.3181063107081822,14.835575452841113,10.982152123097402,17.084711874120018
68,2006-04-11,8.278249740600586,8.3149995803833,8.662500381469727,8.272500038146973,8.65250015258789,6601600,-0.044527502883355274,36.863922289669496,0.0005392653835630122,0.04507371701185212,8.850708825247628,0.35792752630846886,9.566563877864565,8.13485377263069,0.0401618948232542,-0.04391795524294364,0.8294265173623114,8.958713731025304,-0.044527502883355274,-0.3857879638671875,33.273972462646626,-0.17732985015625324,0.004006760120076533,0.3288606916155134,9.383451853729802,11.05072964850938,16.47489890222865
69,2006-04-12,8.275760650634766,8.3125,8.449999809265137,8.095000267028809,8.279999732971191,10817200,-0.00030067828874658087,35.32578161223135,0.0004952027168710564,0.04287434223248945,8.715238707406181,0.3722428158506614,9.459724339107504,7.970753075704859,0.016606257693174628,-0.022342931389926227,0.8291771268164299,8.867653320306566,-0.00030067828874658087,-0.0024890899658203125,30.269207384213857,-0.21530903567382254,0.11209944944166442,0.3320749146597726,9.29693631033899,8.566988122899305,15.928430756459814
70,2006-04-13,8.390252113342285,8.427499771118164,8.592499732971191,8.257499694824219,8.262499809265137,6106800,0.01383455461568217,35.820500483760306,0.0005091699424234411,0.04054463490229931,8.63736983707973,0.37552576807660426,9.388421373232939,7.886318300926521,0.01996973865802756,-0.0006051575862441899,0.8406484230634462,8.803999826044661,0.01383455461568217,0.11449146270751953,32.46397845460886,-0.23347792148244295,0.18310189853616185,0.3436820847647531,9.300508692695837,11.068339692602889,15.228165657476056
71,2006-04-17,8.163758277893066,8.199999809265137,8.467499732971191,8.167499542236328,8.40250015258789,6039200,-0.026994878388582055,36.42092067904596,0.0005263823266306974,0.03570368167651459,8.481277193341937,0.29344630065405186,9.068169794650041,7.894384592033833,0.03183575350768274,-0.02796793883772612,0.8179552211152952,8.718634286291115,-0.026994878388582055,-0.22649383544921875,25.81492401874567,-0.2631199707816414,0.04599198403185464,0.3403566224234445,9.173587707179323,10.917293698428402,14.450050395976982
