Price,Date,Adj Close,Close,High,Low,Open,Volume,Daily Return,Volatility,Stock Variance,Daily Variation,7-Day SMA,7-Day STD,SMA + 2STD,SMA - 2STD,High-Close,Low-Open,Cumulative Return,14-Day EMA,Close % Change,Close Change,RSI,MACD,Stochastic Oscillator,ATR,+DI,-DI,ADX
Ticker,,EXPE,EXPE,EXPE,EXPE,EXPE,EXPE,,,,,,,,,,,,,,,,,,,,,
62,2006-04-03,25.75262451171875,39.099998474121094,40.97999954223633,39.0,40.97999954223633,1037100,-0.035520770018020564,36.99270223030564,0.0005430396898016107,0.04831624119945701,25.10152108328683,1.067390461007399,27.236302005301628,22.966740161272032,0.04587606366802415,-0.04831624119945701,0.7467530233676124,25.068303526531725,-0.035520770018020564,-0.9484424591064453,59.33192862200322,-0.5402980188182553,-1.4800287531281764,13.341390609741211,1.547615950816342,1.9703476274903475,23.545054708566834
63,2006-04-04,26.91183090209961,40.86000061035156,41.099998474121094,38.79999923706055,38.79999923706055,1618950,0.04501313603409085,40.03186102687253,0.0006359324989185851,0.05927833201768879,25.46659360613142,1.198950274660828,27.864494155453073,23.068693056809764,0.006185512074451094,0.0,0.7803667187923273,25.314107176607443,0.04501313603409085,1.1592063903808594,64.7358686691633,-0.3542345893876053,-1.266481050516721,13.490576471601214,1.5798378829614772,1.7150524860408807,23.483069160903717
64,2006-04-05,26.477134704589844,40.20000076293945,41.099998474121094,39.68000030517578,41.08000183105469,784950,-0.016152605859152125,40.2568486822665,0.0006431007404075004,0.0345666530100263,25.80908421107701,1.072498065722232,27.954080342521475,23.664088079632545,0.02190841458291469,-0.03407987983146988,0.7677617627580751,25.469177513671763,-0.016152605859152125,-0.4346961975097656,67.37587214071218,-0.23909815656508115,-1.3359213562775858,13.596371105739049,1.574624337024951,2.0214811748921284,23.817386764819346
65,2006-04-06,26.50347900390625,40.2400016784668,40.400001525878906,39.02000045776367,39.97999954223633,585900,0.000994983014980022,39.50291335491892,0.0006192381601294566,0.03451728574077023,26.157220567975724,0.7636305767094869,27.684481721394697,24.62995941455675,0.004001997229716816,-0.024011983378300898,0.7685256726715705,25.607084379036362,0.000994983014980022,0.02634429931640625,67.25975191055053,-0.14406524478925675,-1.33171300062583,13.697667258126396,1.5698239482279825,2.015318501448652,23.962679124046854
66,2006-04-07,26.02926254272461,39.52000045776367,40.65999984741211,39.060001373291016,40.060001373291016,595100,-0.017892611800577107,39.909541425689504,0.0006320521812733435,0.03994005040618526,26.35293061392648,0.4089125650780246,27.170755744082527,25.53510548377043,0.02845729781748093,-0.024962555310013654,0.7547747411516806,25.66337480086146,-0.017892611800577107,-0.4742164611816406,63.851335321007795,-0.10579672397893702,-1.4074664492410518,13.803702763148717,1.6558856191909814,1.972973788261019,24.26356602677219
67,2006-04-10,25.370628356933594,38.52000045776367,39.400001525878906,37.779998779296875,38.79999923706055,1086500,-0.02530360530614073,41.03376176464529,0.0006681625414911368,0.041752648928782846,26.24943242754255,0.5517733483414908,27.352979124225534,25.14588573085957,0.022680440345851472,-0.02628867210877157,0.735676219006534,25.62434194167108,-0.02530360530614073,-0.6586341857910156,63.85135093819807,-0.12714922279202412,-1.5126796061720111,13.859394073486328,1.6545306109447697,1.971359307332101,24.49571875854624
68,2006-04-11,26.002912521362305,39.47999954223633,39.52000045776367,38.400001525878906,38.41999816894531,916200,0.02492189612071294,41.711432187303124,0.0006904141171095181,0.02915145719059547,26.14969607761928,0.518634407944676,27.18696489350863,25.112427261729927,0.0010411482934342324,-0.0005204748573509676,0.7540106653150938,25.674818018963244,0.02492189612071294,0.6322841644287109,61.231873033327076,-0.09199077173341408,-2.119232536529272,13.86937073298863,1.648961738968423,2.041910027350287,23.900589284046802
69,2006-04-12,26.108299255371094,39.63999938964844,39.97999954223633,39.060001373291016,39.220001220703125,486250,0.004052881919369922,41.66039682892562,0.0006887256602950615,0.023457372266976667,26.2005067552839,0.4898751011426508,27.180256957569203,25.220756552998598,0.008669050025638812,-0.004079547231825429,0.7570665815075613,25.732615517150958,0.004052881919369922,0.10538673400878906,61.8962695648525,-0.05498972990920237,-2.0974584186188747,13.921269689287458,1.643977368319641,2.126680853692432,23.114121986955787
70,2006-04-13,25.52869987487793,38.7599983215332,39.880001068115234,38.380001068115234,39.2400016784668,834950,-0.02219981373830493,42.57683436970249,0.0007193598511686817,0.03822629805908328,26.002916608537948,0.43048714041908465,26.863890889376115,25.14194232769978,0.02854237254522443,-0.021916426441528247,0.7402598444105982,25.70542676484789,-0.02219981373830493,-0.5795993804931641,57.3797952646885,-0.07160949410440054,-2.217210352961947,13.993271555219378,1.6131012961401254,2.1228721211677883,22.87891652834143
71,2006-04-17,25.041305541992188,38.02000045776367,39.2400016784668,37.2599983215332,38.599998474121094,1265850,-0.01909201546786854,41.70644907936321,0.0006902491646069505,0.05129542578249228,25.79779815673828,0.5028606589961951,26.80351947473067,24.792076838745892,0.0316062504904258,-0.0347150312320939,0.7261267920108692,25.616877268467128,-0.01909201546786854,-0.4873943328857422,55.89657927805448,-0.12269507387096112,-2.3179116582346624,14.075244903564453,1.6074648237826654,2.115454415870535,22.643711069727082
72,2006-04-18,24.58026695251465,37.31999969482422,38.439998626708984,37.13999938964844,38.29999923706055,2951950,-0.01841112432035208,42.33511920861007,0.0007112152057171525,0.03394253950278458,25.523053577968053,0.5734715547217132,26.66999668741148,24.376110468524626,0.029242792537734878,-0.03028720288562432,0.7127579813708186,25.478662559673467,-0.01841112432035208,-0.46103858947753906,52.98625464071348,-0.19809916118062176,-2.413167562148431,14.129415784563337,1.6024803789753679,2.1088947912851292,21.043334044043394
73,2006-04-19,24.29046630859375,36.880001068115234,37.599998474121094,36.70000076293945,37.040000915527344,1281700,-0.011789971381545583,42.559876954078455,0.0007187869548993242,0.024297993761775456,25.274654115949357,0.6836575112285233,26.641969138406402,23.90733909349231,0.019438374411703457,-0.009179269551404383,0.7043545851684885,25.32023639286284,-0.011789971381545583,-0.28980064392089844,47.7778408543748,-0.2780368973493381,-2.8203502067306903,14.075576918465751,1.5243341842546032,2.106354421015889,19.956204483478874
74,2006-04-20,24.145566940307617,36.65999984741211,37.0,36.36000061035156,36.900001525878906,1198550,-0.005965277341541508,41.36055630270462,0.000678847467329047,0.01734415618383077,25.099645342145646,0.8016187638006039,26.702882869746855,23.496407814544437,0.009214095895075774,-0.014634170547354244,0.700152914721172,25.16361379918881,-0.005965277341541508,-0.1448993682861328,36.09033913920344,-0.3490565901385452,-2.57688590187049,13.90477888924735,1.5237087966149956,2.1054902482950095,19.36313053323262
75,2006-04-21,24.237770080566406,36.79999923706055,37.47999954223633,36.439998626708984,36.560001373291016,871850,0.003818636376885731,37.56425009213659,0.0005599495575335646,0.028446413469971,24.847482136317662,0.7458093196567712,26.339100775631206,23.35586349700412,0.01859957001184789,-0.003282350713194981,0.7028265441107089,25.040167970039157,0.003818636376885731,0.09220314025878906,31.034482758620683,-0.3933657104497428,-2.557433753808663,13.809746742248535,1.4300887247763574,2.1104253325296383,20.18195980634509
76,2006-04-24,24.461711883544922,37.13999938964844,37.540000915527344,36.599998474121094,36.599998474121094,647000,0.009239373186317623,37.698883433714165,0.000563970560376495,0.025683127885125494,24.612255368913925,0.501535426336802,25.61532622158753,23.60918451624032,0.010929003894951987,0.0,0.7093202208369976,24.963040491839926,0.009239373186317623,0.22394180297851562,38.812895129714285,-0.4057337297100929,-2.5101886264025457,13.739982332502093,1.4298319885985395,1.5339484747242582,17.91204352519749
77,2006-04-25,24.19825553894043,36.7400016784668,37.47999954223633,36.560001373291016,37.2400016784668,496500,-0.010770151568243902,37.899908681008846,0.0005700012214400034,0.02470456840707612,24.422191892351425,0.31301841108533357,25.048228714522093,23.796155070180756,0.019871048077782946,-0.01825994292500197,0.7016807345481629,24.86106916478666,-0.010770151568243902,-0.2634563446044922,22.16215158541476,-0.43181648762086766,-2.565770158752642,13.57361902509417,1.4285696712560445,1.5117893253373542,15.582480140416706
78,2006-04-26,24.870059967041016,37.7599983215332,37.7599983215332,36.439998626708984,36.63999938964844,1336200,0.027762514823413742,38.83939515491534,0.0005986105619046268,0.03602619314445584,24.39772823878697,0.2585143331954487,24.914756905177867,23.880699572396075,0.0,-0.005458536197354783,0.7211611563423601,24.862267938420576,0.027762514823413742,0.6718044281005859,34.27828684322286,-0.3937394747666296,-2.6720796934757134,13.528874397277832,1.520394981172255,1.5065755093849194,13.139882934943014
