,Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,Volatility,Stock Variance,Daily Variation,7-Day SMA,7-Day STD,SMA + 2STD,SMA - 2STD,High-Close,Low-Open,Cumulative Return,14-Day EMA,Close % Change,Close Change,RSI,MACD,Stochastic Oscillator,ATR,+DI,-DI,ADX
62,2013-04-03,119.18000030517578,119.25,117.3499984741211,117.77999877929688,72.4063720703125,7175000,-0.010252115160334196,10.328360697962275,4.2331362979052304e-05,0.01594228495564446,73.46902901785714,0.6550026249953232,74.77903426784779,72.15902376786649,0.012334294486818234,-0.015354940647497328,1.0308029347713927,73.30169235577213,-0.010252115160334196,-0.7500076293945312,47.401419641675595,0.36819521111102915,-10.675448023152772,46.801874433244976,0.32616429486515974,0.4938480953528663,13.173379894604134
63,2013-04-04,117.93000030517578,118.68000030517578,117.16999816894531,118.06999969482422,72.58465576171875,5409700,0.00246226521656312,10.281342975869778,4.194683070931224e-05,0.012804223966106417,73.28372192382812,0.7006581782977941,74.68503828042371,71.88240556723254,0.005172565155372008,-0.006444519072871684,1.0333410449828115,73.20608747656502,0.00246226521656312,0.17828369140625,40.16294309642486,0.2815253762383918,-10.156115855587185,46.71448571341379,0.3260803767696072,0.33119244237212503,12.961402421779063
64,2013-04-05,116.63999938964844,117.63999938964844,116.16999816894531,117.5199966430664,72.24653625488281,5029900,-0.004658278024296414,10.269608258574635,4.185113245420016e-05,0.012602891189946154,72.9798562186105,0.6037547683701506,74.1873657553508,71.77234668187019,0.001028830137259768,-0.004029502942065659,1.0285274551013646,73.07814731367407,-0.004658278024296414,-0.3381195068359375,39.24290969502789,0.1834408967901453,-8.14906621296063,46.636378152029856,0.2722453767198485,0.33160803712154713,13.385435453697468
65,2013-04-08,117.44999694824219,117.87000274658203,116.6500015258789,117.80999755859375,72.42481994628906,4117400,0.0024677126496039925,10.310106892266877,4.218186671824166e-05,0.010387409556432381,72.77083914620536,0.4769262816667058,73.72469170953877,71.81698658287195,0.0005108998684327281,-0.006811370312047116,1.0310655653127831,72.99103699802274,0.0024677126496039925,0.17828369140625,43.251611593320135,0.11872564871022462,-8.115989457562726,46.58622687203543,0.27236691585512035,0.3624744210732429,13.693797270623618
66,2013-04-09,117.98999786376953,118.87000274658203,117.62999725341797,118.63999938964844,72.93505859375,4849700,0.0070450799579389045,10.618626548707882,4.474413880195392e-05,0.010509411946898792,72.7550288609096,0.4680464780425151,73.69112181699464,71.81893590482457,0.0019493462250855713,-0.0030511112540845776,1.0383295046622891,72.98357321078637,0.0070450799579389045,0.5102386474609375,46.011594468844386,0.10737261826032807,-8.021325504828177,46.57704598563058,0.352153963029754,0.3623923954150848,13.314864767124376
67,2013-04-10,118.88999938964844,119.83000183105469,118.51000213623047,119.63999938964844,73.5498046875,5452000,0.008428677588019129,11.004010728810593,4.805089369832486e-05,0.011102697464889962,72.75766100202289,0.47316391206978736,73.70398882616246,71.81133317788331,0.001598136448664102,-0.0031962087254502457,1.0470812492872152,73.05907074101486,0.008428677588019129,0.61474609375,46.58314908580977,0.14629374868265188,-7.907272413295248,46.538053785051616,0.4499746934732365,0.35077719699090576,13.53305464192537
68,2013-04-11,119.95999908447266,121.1500015258789,119.5199966430664,120.94999694824219,74.35516357421875,6092300,0.010949843988581343,11.459805146270433,5.2113942059716796e-05,0.013587903428247726,72.92891584123883,0.767142409065012,74.46320065936885,71.39463102310881,0.0016672605798861405,-0.003667909676261434,1.0585466256102791,73.23188311877539,0.010949843988581343,0.80535888671875,52.60917846496182,0.23936549996338385,-7.757855163218104,46.58066013881138,0.533129904359193,0.35031483562005866,13.723494947086797
69,2013-04-12,120.45999908447266,120.9000015258789,119.5,119.94000244140625,73.73424530029297,6391700,-0.008350708196694367,11.918956601005009,5.637362160977814e-05,0.011622127980402476,73.11861201695034,0.7804545605228996,74.67952113799613,71.55770289590454,0.007969442900289716,-0.007969442900289716,1.0497070116272122,73.29886474297773,-0.008350708196694367,-0.6209182739257812,44.77237886453652,0.2600252091725821,-7.873053371796432,46.51815904889788,0.5328359587157656,0.35012168659780996,13.862954536859608
70,2013-04-15,118.80999755859375,118.9000015258789,116.5,116.56999969482422,71.66251373291016,9766800,-0.028097277716011004,14.619954983559957,8.481868401639667e-05,0.020200333096508087,72.98687744140625,0.9458938336985232,74.87866510880329,71.09508977400921,0.019611159657718164,-0.019442787695156075,1.0202131022010785,73.08068460830205,-0.028097277716011004,-2.0717315673828125,37.315424418092526,0.10798200492504861,-8.937239846247888,46.38260868617466,0.3744883067944027,0.3509568615228388,12.996737759271499
71,2013-04-16,117.33999633789062,117.5,116.20999908447266,117.01000213623047,71.93302154541016,6511400,0.0037747463549520077,14.716229415101237,8.593944769757573e-05,0.010993701685592992,72.9420896257673,0.9930388046990055,74.9281672351653,70.95601201636929,0.004175881021493645,-0.00963011154495049,1.0240641478898864,72.92766286658313,0.0037747463549520077,0.2705078125,35.68865072256675,0.009208242994077409,-8.882921045011866,46.281844002859934,0.3746076510721316,0.31933907791651417,12.494710019264073
72,2013-04-17,116.4000015258789,116.4000015258789,114.12000274658203,114.80999755859375,70.58052825927734,8291200,-0.018802119764689817,15.923006616375773,0.00010061196020045504,0.01958761812206651,72.67861938476562,1.3379240509687795,75.35446748670319,70.00277128282806,0.013659827718573138,-0.01958761812206651,1.0048095711345357,72.61471158560903,-0.018802119764689817,-1.3524932861328125,32.39530193765427,-0.17617474707633107,-6.193382937067794,46.14831379481724,0.3753216319704309,0.31994772005465616,12.123701803107073
73,2013-04-18,114.87999725341797,116.12000274658203,114.5999984741211,115.58999633789062,71.06007385253906,6451600,0.006794304393700656,16.125371579061262,0.00010318555895349076,0.013231235278565552,72.4107644217355,1.4601340806247451,75.33103258298499,69.490496260486,0.004613565645568791,-0.002437315337666796,1.0116365532185276,72.40742655453303,0.006794304393700656,0.47954559326171875,39.006298914586175,-0.28115579171942784,-6.12516875832939,46.055271693638396,0.3757201142939518,0.3695617953084261,11.412785236113006
74,2013-04-19,116.36000061035156,116.94999694824219,115.83000183105469,115.9000015258789,71.2506332397461,7573200,0.0026816660450208474,15.873892411405857,9.999224614638434e-05,0.009625258777180373,72.08231135777065,1.4192293053043064,74.92076996837926,69.24385274716204,0.0090236801036066,-0.00455481932379541,1.0143494246131957,72.25318744589478,0.0026816660450208474,0.19055938720703125,36.94596940834118,-0.34500052467720366,-6.098062155157819,45.98924691336496,0.37631925266030525,0.3722079442527604,10.710739922030411
75,2013-04-22,116.38999938964844,117.0999984741211,115.88999938964844,116.56999969482422,71.66251373291016,5435700,0.0057807274747743165,16.079849812635743,0.00010260379761782608,0.010396074326126957,71.69764709472656,1.0049774132942868,73.70760192131513,69.687692268138,0.0045536453481931395,-0.004295901732296678,1.0202131022010787,72.17443095083017,0.0057807274747743165,0.4118804931640625,41.485686853612464,-0.3582331333839903,-6.039473170138783,45.94858605521066,0.3808841977141513,0.3726502391916257,9.999358508299284
