,Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,Volatility,Stock Variance,Daily Variation,7-Day SMA,7-Day STD,SMA + 2STD,SMA - 2STD,High-Close,Low-Open,Cumulative Return,14-Day EMA,Close % Change,Close Change,RSI,MACD,Stochastic Oscillator,ATR,+DI,-DI,ADX,Volatility Class
62,2013-04-03,82.73999786376953,82.94999694824219,81.56999969482422,82.06999969482422,59.28010559082031,12254000,-0.0074980250455329855,8.686797805575464,2.994462544244075e-05,0.016678719954647793,58.81885583060129,0.7028917368950927,60.224639304391474,57.4130723568111,0.010635693451030472,-0.014140659888240524,1.119135429804479,58.15211670825848,-0.0074980250455329855,-0.4478416442871094,76.99312163655155,1.0785807959348759,-4.30715161799648,22.66888345990862,0.83425631551613,0.7599588647203758,24.467470731953924,0
63,2013-04-04,82.19999694824219,82.72000122070312,81.93000030517578,82.41000366210938,59.52569580078125,10303000,0.00414287740403374,8.629658813145518,2.955198858384925e-05,0.009610717090716845,59.100558689662385,0.4669119268788542,60.034382543420094,58.16673483590468,0.00377125997691876,-0.003284630816183747,1.1237718706886697,58.33526058726152,0.00414287740403374,0.2455902099609375,76.22741310479314,1.0937697189173932,-4.263891508220892,22.745844977242605,0.8316217959362443,0.6834961460248649,23.61781805799698,0
64,2013-04-05,81.79000091552734,82.11000061035156,81.62000274658203,82.04000091552734,59.25845718383789,8581400,-0.00448946649591031,8.729730991055334,3.0241350466742826e-05,0.005990926253633384,59.223353794642854,0.3500202465402873,59.923394287723426,58.52331330156228,0.000855846607661912,-0.002078471292852613,1.1187267345261664,58.45835346680504,-0.00448946649591031,-0.2672386169433594,71.62329586070054,1.071887079800895,-4.323945171190015,22.780070441109793,0.8236371852258006,0.6821407058405363,22.77479151556639,0
65,2013-04-08,81.2699966430664,81.38999938964844,80.30999755859375,81.11000061035156,58.58668899536133,15828500,-0.01133624161683,9.970395058717681,3.944792762972298e-05,0.013289059624279294,59.20684378487723,0.3801270232919658,59.96709783146116,58.4465897382933,0.003445290892856992,-0.011812466151425135,1.1060445779603705,58.47546487061255,-0.01133624161683,-0.6717681884765625,66.10632966070605,0.9889389790784335,-4.474904418193975,22.790170124598912,0.8235132676045656,0.6039108035796649,22.490952931979283,0
66,2013-04-09,81.26000213623047,81.75,81.23999786376953,81.5199966430664,58.8828239440918,9111000,0.00505464558261548,9.944877543982805,3.92462656209577e-05,0.006276176751453467,59.20581272670201,0.38113797955769557,59.9680886858174,58.443536767586615,0.0028304621078891748,-0.0002461761252159557,1.1116352413005337,58.529779413743114,0.00505464558261548,0.29613494873046875,67.73303815179176,0.9363044917549601,-4.757696470583941,22.86150332859584,0.7668258246144916,0.7984277901596701,21.296344888617263,0
67,2013-04-10,81.83000183105469,82.19999694824219,81.73999786376953,82.0199966430664,59.24398422241211,7583200,0.0061335420777921534,10.040723825603237,4.0006402754776384e-05,0.005621398926794176,59.2151004246303,0.3811669967860775,59.977434418202456,58.452766431058144,0.0021996859482834655,-0.0010998895914847643,1.1184535028282072,58.62500672156565,0.0061335420777921534,0.3611602783203125,67.34110184591262,0.9132070154358587,-4.671294496432619,22.909264155796595,0.7017422709888592,0.9013408041362432,20.95399397574428,0
68,2013-04-11,82.13999938964844,82.95999908447266,82.08000183105469,82.31999969482422,59.46070098876953,9882700,0.003658038351097792,10.05131598159339,4.009085434993438e-05,0.010713382760614787,59.17692238943918,0.33136951331433057,59.83966141606784,58.51418336281051,0.007791567986413845,-0.0007304304728459871,1.1225448486354725,58.7364326238595,0.003658038351097792,0.21671676635742188,72.76450551613871,0.9019917316994182,-4.964285161030471,23.023811885288783,0.8583834881643245,0.8206982814983508,19.55974592541442,0
69,2013-04-12,82.25,82.73999786376953,82.16999816894531,82.73999786376953,59.7640495300293,6987000,0.005101664397078931,10.058838839714495,4.015088841402731e-05,0.006930087475066489,59.2460572378976,0.3998851171265265,60.045827472150656,58.44628700364455,0.0,-0.0009726666389627659,1.1282716957238805,58.87344821134881,0.005101664397078931,0.3033485412597656,71.55120279659789,0.9071244644656744,-5.646407952063764,23.067321504865372,0.855956891418206,0.8371667585586511,18.276833753852284,0
70,2013-04-15,82.72000122070312,83.08999633789062,81.70999908447266,81.70999908447266,59.02006149291992,12385800,-0.012448755446793247,11.15783775898791,4.940370772059376e-05,0.01668275185025727,59.17382376534598,0.38639385571246393,59.946611476770904,58.401036053921054,0.01668275185025727,-0.012209890248136093,1.1142261173062753,58.892996648891625,-0.012448755446793247,-0.743988037109375,62.799373980220444,0.8414587625106762,-6.428997134265659,23.137542179652623,0.8375701115198642,0.8354861569542701,17.557627080084494,0
71,2013-04-16,82.33000183105469,83.54000091552734,82.06999969482422,83.44000244140625,60.269683837890625,12620000,0.02117284044376344,13.056820701270336,6.765101858139747e-05,0.017854988315433803,59.318284715924946,0.5691316470101353,60.456548009945216,58.18002142190468,0.0012146055131432604,-0.003158048468940961,1.1378174491062751,59.07655494075816,0.02117284044376344,1.2496223449707031,65.25318349403983,0.8801069749651234,-6.116295618820081,23.22280774797712,0.8976437251577195,0.8313036685486661,17.1249428935677,0
