,Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,Volatility,Stock Variance,Daily Variation,7-Day SMA,7-Day STD,SMA + 2STD,SMA - 2STD,High-Close,Low-Open,Cumulative Return,14-Day EMA,Close % Change,Close Change,RSI,MACD,Stochastic Oscillator,ATR,+DI,-DI,ADX,Volatility Class
62,2013-04-03,14.979999542236328,15.140000343322754,14.260000228881836,14.5600004196167,12.732693672180176,26394900,-0.02543503307530237,38.43591258851842,0.0005862378478223129,0.05874500275916196,13.955739157540458,0.7363865854353805,15.42851232841122,12.482965986669697,0.0387182871448518,-0.04806404107853565,1.0482361298603375,13.92342858225374,-0.02543503307530237,-0.3323087692260742,30.000014540526635,0.14415113023657256,-0.5108049075637543,2.262682165418352,3.1538410669141723,5.172301435103718,9.393915778360508,1
63,2013-04-04,14.420000076293945,14.850000381469727,14.40999984741211,14.75,12.898846626281738,16159800,0.013049316851515336,38.41608889222541,0.0005856332880060968,0.030513213018699293,13.760851451328822,0.8175469471991538,15.39594534572713,12.125757556930514,0.006934839177575612,-0.0006934971448631278,1.0619148952540913,13.786817654790807,0.013049316851515336,0.1661529541015625,33.40561015086347,0.05269108744714757,-0.4552353534432111,2.2586889948163713,3.1622716136832802,3.2676810695763523,9.294416536602514,1
64,2013-04-05,14.039999961853027,14.619999885559082,13.9399995803833,14.390000343322754,12.584024429321289,38513400,-0.02440700367108717,39.012056724886236,0.0006039446705975162,0.04843307030080885,13.491006306239537,0.8542476566981922,15.199501619635921,11.782510992843154,0.01638173382202576,-0.0071225343120676415,1.0359967345072425,13.626445224728206,-0.02440700367108717,-0.3148221969604492,32.83577022606238,-0.044680130876994184,-0.4096601145503887,2.2392593111310686,2.8963947596699393,3.3010370699549494,9.542257468056658,1
65,2013-04-08,14.600000381469727,14.979999542236328,14.399999618530273,14.930000305175781,13.056259155273438,12334100,0.03752652647843102,41.11836261234169,0.0006709205333015947,0.03972602113368358,13.283626011439733,0.7339706389320633,14.751567289303859,11.815684733575607,0.003424605188641347,-0.013698682035193194,1.0748740933962966,13.55042041546757,0.03752652647843102,0.47223472595214844,36.49199829647605,-0.0827878009310421,-0.2669910311407758,2.2398269517081126,2.8859853994715645,4.010669814637591,10.187451604889887,1
66,2013-04-09,15.170000076293945,15.239999771118164,14.75,14.800000190734863,12.942572593688965,14994800,-0.008707437577060828,40.212007579226096,0.0006416688704570383,0.03230057802596081,13.069998741149902,0.531764914826488,14.133528570802879,12.006468911496926,0.029004586563640505,-0.027686227698197348,1.0655146943248486,13.469374039230424,-0.008707437577060828,-0.11368656158447266,31.95023713517361,-0.12076980031994289,-0.3013374200145385,2.217100143432617,1.9012016615391911,4.7850414535277634,12.046943532888005,1
67,2013-04-10,14.920000076293945,15.319999694824219,14.869999885559082,15.25,13.336098670959473,11900400,0.030405553024473564,41.948978354833564,0.0006983003115136091,0.03016084497078062,12.94507108415876,0.2440118461254527,13.433094776409666,12.457047391907855,0.004691668529911049,-0.0033512192010177982,1.0979122578614986,13.45160399012763,0.030405553024473564,0.3935260772705078,30.80177163764668,-0.11775908939998203,-0.18244738153047133,2.199359212602888,1.8521752352170697,5.024287895448423,13.52264933857327,1
68,2013-04-11,15.25,15.739999771118164,15.25,15.550000190734863,13.598444938659668,11817700,0.019671890121169877,42.47756379456451,0.0007160092960005149,0.032131132532338624,13.021277155194964,0.3485955136334071,13.718468182461779,12.32408612792815,0.012458988877593493,0.0,1.1195102671608355,13.471182783265235,0.019671890121169877,0.2623462677001953,36.59046435338296,-0.09313037898347254,-0.11017886923192642,2.2051866395132884,2.729072073247524,4.569607504524516,14.142333244069743,1
69,2013-04-12,15.489999771118164,15.90999984741211,15.390000343322754,15.479999542236328,13.537229537963867,8501600,-0.004501647134796172,41.746581369492084,0.0006915781968411202,0.03357001367158953,13.13621085030692,0.369587866743345,13.87538658379361,12.39703511682023,0.027759865172983227,-0.006455741076372629,1.1144706269742959,13.479989017225053,-0.004501647134796172,-0.06121540069580078,37.05262766389266,-0.07765634576127489,-0.134256638127442,2.2050510134015764,2.860860717348732,4.577377551954805,14.489354842771801,1
70,2013-04-15,15.579999923706055,15.6899995803833,14.710000038146973,14.90999984741211,13.038765907287598,15407200,-0.03682168713165246,43.42842890860767,0.0007484239831230118,0.06290112625387055,13.156199319022042,0.3582196991989956,13.872638717420033,12.43975992062405,0.050064167958330186,-0.05584081449418473,1.0734339382304319,13.421159269233392,-0.03682168713165246,-0.49846363067626953,35.77240655953982,-0.10441132336750236,-0.3004111288671084,2.1968821798052107,2.862100515596537,4.112944414681541,14.803132536119817,1
71,2013-04-16,15.399999618530273,15.890000343322754,15.270000457763672,15.869999885559082,13.878284454345703,11532500,0.06438635013677807,49.08743200725294,0.0009561809448677301,0.040259733825776085,13.341093608311244,0.34752689779217494,14.036147403895594,12.646039812726894,0.001298731055785614,-0.008441504154985704,1.142548431626037,13.482109293915034,0.06438635013677807,0.8395185470581055,43.971665351833806,-0.05721318727239044,-0.020571702139631227,2.227188927786691,2.810964504647377,5.20549033824157,15.648066015579886,1
